,aau,lq,lp
96,30.96000000000015,-0.009436351316197009,0.0154695061300405
97,30.97000000000015,-0.009436187804561515,0.015469142595381217
98,30.980000000000153,-0.00943602178684089,0.015468768654421441
99,30.990000000000155,-0.009435853348328764,0.01546838405197009
100,31.000000000000156,-0.009435682583598764,0.015467988521719937
101,31.010000000000158,-0.009435509597222565,0.015467581785383025
102,31.02000000000016,-0.009435334504554554,0.015467163551747046
103,31.03000000000016,-0.009435157432590359,0.015466733515644255
104,31.040000000000163,-0.0094349785209073,0.015466291356823156
105,31.050000000000164,-0.009434797922696041,0.015465836738712222
106,31.060000000000166,-0.009434615805893689,0.015465369307063234
107,31.070000000000167,-0.009434432354430172,0.015464888688460443
108,31.08000000000017,-0.009434247769601129,0.01546439448867979
109,31.09000000000017,-0.009434062271582465,0.015463886290880234
110,31.100000000000172,-0.009433876101103772,0.015463363653606807
111,31.110000000000174,-0.009433689521300276,0.015462826108582186
112,31.120000000000175,-0.009433502819765795,0.015462273158260025
113,31.130000000000177,-0.009433316310832435,0.015461704273109689
114,31.140000000000178,-0.009433130338106686,0.015461118888597188
115,31.15000000000018,-0.009432945277295995,0.015460516401821993
116,31.16000000000018,-0.009432761539365194,0.015459896167763026
117,31.170000000000183,-0.009432579574068506,0.015459257495079863
118,31.180000000000184,-0.00943239987390993,0.015458599641406254
119,31.190000000000186,-0.009432222978593852,0.015457921808063131
120,31.200000000000188,-0.009432049480037867,0.015457223134105566
121,31.21000000000019,-0.00943188002803217,0.015456502689603836
122,31.22000000000019,-0.00943171533664482,0.015455759468041048
123,31.230000000000192,-0.009431556191489788,0.01545499237768885
124,31.240000000000194,-0.00943140345799622,0.015454200231797159
125,31.250000000000195,-0.009431258090843362,0.015453381737403335
126,31.260000000000197,-0.009431121144757105,0.015452535482528614
127,31.2700000000002,-0.009430993786902724,0.01545165992148396
128,31.2800000000002,-0.009430877311155775,0.01545075335795161
129,31.2900000000002,-0.009430773154591378,0.015449813925439043
130,31.300000000000203,-0.009430682916604568,0.01544883956461699
131,31.310000000000205,-0.009430608381164418,0.015447827996945829
132,31.320000000000206,-0.009430551542817528,0.015446776693861635
133,31.330000000000208,-0.0094305146371986,0.015445682840624197
134,31.34000000000021,-0.009430500176986139,0.015444543293716313
135,31.35000000000021,-0.009430510994471099,0.015443354530411284
136,31.360000000000213,-0.009430550292201747,0.015442112588775612
137,31.370000000000214,-0.009430621703549974,0.015440812995921673
138,31.380000000000216,-0.00943072936554245,0.015439450681735075
139,31.390000000000217,-0.009430878006954625,0.015438019874526284
140,31.40000000000022,-0.009431073055533354,0.015436513974028197
141,31.41000000000022,-0.009431320769375005,0.015434925395786557
142,31.420000000000222,-0.009431628399054386,0.01543324537913238
143,31.430000000000224,-0.009432004389241517,0.015431463748389277
144,31.440000000000225,-0.00943245863150011,0.01542956861346678
145,31.450000000000227,-0.009433002784094343,0.015427545991096565
146,31.46000000000023,-0.009433650680481853,0.015425379321038607
147,31.47000000000023,-0.009434418856574305,0.015423048841632446
148,31.48000000000023,-0.009435327239101376,0.01542053077455598
149,31.490000000000233,-0.009436400055586307,0.01541779624713257
150,31.500000000000234,-0.009437667053886156,0.015414809848025368
151,31.510000000000236,-0.00943916516154131,0.01541152766207183
152,31.520000000000238,-0.009440940781810127,0.01540789455110156
153,31.53000000000024,-0.0094430530308648,0.015403840320151073
154,31.54000000000024,-0.009445578399234237,0.01539927419696439
155,31.550000000000242,-0.009448617626388439,0.015394076690503848
156,31.560000000000244,-0.00945230611966622,0.015388087251949255
157,31.570000000000245,-0.0094568302498776,0.015381084976041251
158,31.580000000000247,-0.009462453791939142,0.015372757287817854
159,31.59000000000025,-0.009469562732182815,0.015362646877981601
160,31.60000000000025,-0.009478745275732534,0.015350056951367643
161,31.61000000000025,-0.00949094417587795,0.015333870825582322
162,31.620000000000253,-0.009507771185017014,0.015312179531560978
163,31.630000000000255,-0.009532228333747466,0.015281427613805718
164,31.640000000000256,-0.009570618916328048,0.015234149979667046
165,31.650000000000258,-0.009638805578529214,0.015151560542124723
166,31.66000000000026,-0.00979139741748988,0.014968986386303377
167,31.67000000000026,-0.010425596542638561,0.014216026960580733
168,31.680000000000263,-0.00755448623578372,0.017614326210546802
169,31.690000000000264,-0.008896709557599239,0.016022813668613085
170,31.700000000000266,-0.00910175961481038,0.015778012149291934
171,31.710000000000267,-0.00918423201071359,0.01567835147570117
172,31.72000000000027,-0.0092284128611382,0.015624012686959114
173,31.73000000000027,-0.00925571624139223,0.015589635211140384
174,31.740000000000272,-0.009274093236910788,0.015565802486483718
175,31.750000000000274,-0.0092871750121512,0.01554821396548881
176,31.760000000000275,-0.009296855752364129,0.015534626176669146
177,31.770000000000277,-0.009304220298051504,0.015523754141296258
178,31.78000000000028,-0.009309934663849561,0.015514808887857704
179,31.79000000000028,-0.009314430341003916,0.015507279185434847
180,31.80000000000028,-0.00931799914998164,0.01550081921117695
181,31.810000000000283,-0.00932084550224161,0.015495186657453459
182,31.820000000000285,-0.009323116829244676,0.015490206695207752
183,31.830000000000286,-0.00932492212697365,0.0154857500119292
184,31.840000000000288,-0.009326343700267612,0.015481718902979804
185,31.85000000000029,-0.009327444848601228,0.015478038169404474
186,31.86000000000029,-0.009328275040485893,0.015474648989927123
187,31.870000000000292,-0.009328873484419431,0.015471504691888929
188,31.880000000000294,-0.009329271647603865,0.01546856776832798
189,31.890000000000295,-0.009329495067224865,0.01546580773286646
190,31.900000000000297,-0.009329564675738738,0.01546319955015052
191,31.9100000000003,-0.009329497785782995,0.015460722469391841
192,31.9200000000003,-0.009329308832509936,0.015458359145188673
193,31.9300000000003,-0.00932900994029403,0.015456094966337382
194,31.940000000000303,-0.009328611360446736,0.015453917537407135
195,31.950000000000305,-0.009328121812938177,0.015451816273996858
196,31.960000000000306,-0.00932754875581698,0.015449782083617306
197,31.970000000000308,-0.009326898599564839,0.015447807111785193
198,31.98000000000031,-0.009326176879080716,0.015445884538294895
199,31.99000000000031,-0.009325388392751432,0.015444008412468365
200,32.00000000000031,-0.009324537315727537,0.015442173518952308
201,32.01000000000032,-0.009323627292816463,0.015440375267653324
202,32.020000000000316,-0.009322661515144836,0.015438609602893963
203,32.030000000000314,-0.009321642783802628,0.015436872927984919
204,32.04000000000032,-0.009320573562974948,0.015435162042245746
205,32.050000000000324,-0.009319456024530796,0.015433474088141979
206,32.06000000000032,-0.009318292085627341,0.015431806506692567
207,32.07000000000032,-0.009317083440571581,0.015430156999677185
208,32.080000000000325,-0.009315831587935027,0.015428523497464012
209,32.09000000000033,-0.009314537853724592,0.015426904131506979
210,32.10000000000033,-0.009313203411260995,0.015425297210740914
211,32.110000000000326,-0.009311829298296048,0.015423701201245409
212,32.12000000000033,-0.009310416431804133,0.015422114708661753
213,32.13000000000034,-0.009308965620806624,0.015420536462938127
214,32.140000000000335,-0.009307477577525898,0.015418965305051593
215,32.15000000000033,-0.009305952927115602,0.015417400175414885
216,32.16000000000034,-0.009304392216172937,0.015415840103724009
217,32.17000000000034,-0.009302795920205494,0.015414284200042665
218,32.18000000000034,-0.009301164450197592,0.01541273164695147
219,32.19000000000034,-0.009299498158398607,0.015411181692616967
220,32.200000000000344,-0.009297797343437034,0.01540963364465763
221,32.21000000000035,-0.009296062254848442,0.015408086864702285
222,32.22000000000035,-0.009294293097092517,0.015406540763551933
223,32.230000000000345,-0.009292490033123468,0.015404994796868717
224,32.24000000000035,-0.009290653187569057,0.01540344846132666
225,32.250000000000355,-0.009288782649565633,0.015401901291167919
226,32.26000000000035,-0.009286878475290208,0.015400352855116
227,32.27000000000035,-0.009284940690224933,0.015398802753603821
228,32.280000000000356,-0.009282969291184752,0.015397250616280436
229,32.29000000000036,-0.009280964248134944,0.01539569609976439
230,32.30000000000036,-0.009278925505821777,0.015394138885616426
231,32.31000000000036,-0.009276852985236627,0.015392578678507133
232,32.32000000000036,-0.009274746584931402,0.015391015204558631
233,32.33000000000037,-0.009272606182200775,0.015389448209841599
234,32.340000000000366,-0.009270431634145024,0.015387877459011419
235,32.350000000000364,-0.009268222778625497,0.015386302734069077
236,32.36000000000037,-0.009265979435123388,0.01538472383323407
237,32.370000000000374,-0.00926370140551121,0.015383140569918272
238,32.38000000000037,-0.009261388474745301,0.015381552771790544
