a q p i_deg W_deg
30.920306768922973 -0.020600061236723304 0.023035464155040826 1.7708931593459907 131.8054998938822
30.960320106702234 -0.020602381806051815 0.023035392623981625 1.7709787790427693 131.8087952448058
31.000333444481495 -0.020604873445681605 0.023035265406777652 1.7710685631925402 131.81239547989043
31.040346782260755 -0.020607529343314057 0.023035062395203493 1.7711613941413922 131.8163159692083
31.080360120040012 -0.020610337246536173 0.023034756479866778 1.7712556475035113 131.82057322441136
31.120373457819273 -0.020613277245700397 0.02303431057410229 1.7713489803216074 131.82518552316088
31.160386795598534 -0.02061631826577865 0.023033672964603718 1.7714379984158455 131.830173824114
31.20040013337779 -0.02061941240341767 0.023032769822499247 1.7715177200929613 131.83556322522253
31.24041347115705 -0.0206224854045209 0.023031492627841307 1.7715806750877199 131.8413853964353
31.280426808936312 -0.02062541984034219 0.023029675969597353 1.7716153133601444 131.84768285871814
31.320440146715573 -0.020628023518616173 0.02302705588099809 1.771603018205334 131.85451700173624
31.360453484494833 -0.020629965454256508 0.023023185406170987 1.7715120527686277 131.8619843255553
31.40046682227409 -0.020630632549517157 0.02301724562921491 1.7712840111366768 131.87025280768273
31.44048016005335 -0.020628762702520162 0.0230075619409591 1.7707991349419108 131.87965510080568
31.48049349783261 -0.020621304615444126 0.022990100764608473 1.7697685294613044 131.89097871838942
31.52050683561187 -0.020598573321411025 0.022952082448551004 1.7672762168177587 131.90670326427372
31.56052017339113 -0.02050508236065236 0.022820341245248475 1.7580767432537971 131.94109155046286
31.60053351117039 -0.021734935207890195 0.024432893297052803 1.8739794007760298 131.65554974607724
31.64054684894965 -0.020846440104274243 0.02325210013472504 1.789565978006241 131.87750020501068
31.68056018672891 -0.020791729864495744 0.023170129380578434 1.7839739746602197 131.9032353292305
31.72057352450817 -0.02077795098023688 0.023141648537892308 1.782231403513559 131.9193852691231
31.76058686228743 -0.020775881154517617 0.023128118819843082 1.7815750963654535 131.9332052257682
31.80060020006669 -0.020778992394635203 0.023120922134881587 1.7813874282126234 131.94633536322408
31.840613537845947 -0.020785010164586233 0.023117048123749588 1.7814528863882455 131.95935729938188
31.880626875625207 -0.020792940609709345 0.023115174747262227 1.7816770249496432 131.97253315468362
31.920640213404468 -0.02080228551386204 0.023114633245633155 1.782012247194018 131.9860012910077
31.96065355118373 -0.020812771891627637 0.023115051606535528 1.7824322411274522 131.99984386311965
32.00066688896299 -0.020824241407253054 0.023116208752108368 1.782921524607041 132.01411448729263
32.040680226742246 -0.020836599311513153 0.023117967194720597 1.783470617112175 132.02885103983542
32.08069356452151 -0.020849788617833775 0.023120238967364645 1.7840735975041688 132.04408214464453
32.12070690230077 -0.020863776088246987 0.02312296712278822 1.7847267781825427 132.0598307064113
32.160720240080025 -0.020878544190973698 0.023126115103943648 1.7854279437030236 132.07611594992613
32.20073357785929 -0.020894086273989095 0.023129660352450867 1.786175893339046 132.09295465532415
32.240746915638546 -0.02091040356402942 0.023133590321536317 1.786970156120581 132.11036193764969
32.2807602534178 -0.020927503249399564 0.02313789991541164 1.7878108082281325 132.12835175672595
32.32077359119707 -0.020945397232180713 0.02314258980846544 1.7886983535545817 132.14693726140044
32.360786928976324 -0.020964101308965664 0.02314766532638861 1.7896336446507786 132.16613102879998
32.40080026675558 -0.020983634423976605 0.02315313559895331 1.7906178180096066 132.1859450699727
32.440813604534846 -0.021004019168333637 0.023159013457272146 1.791652308950926 132.20639161328467
32.4808269423141 -0.021025280544418545 0.023165314635497612 1.7927387701964062 132.22748238584438
32.52084028009337 -0.021047445813972634 0.023172057549845967 1.7938790566633263 132.24922865952402
32.560853617872624 -0.021070545579902924 0.023179263732189537 1.795075285596735 132.27164216120087
32.60086695565188 -0.02109461295372793 0.023186957401620446 1.7963297863707333 132.2947344454711
32.640880293431145 -0.021119683862287006 0.023195165612547503 1.7976451186511357 132.31851710178222
32.6808936312104 -0.021145797184946198 0.023203918354610636 1.7990240819904082 132.3430017882862
32.72090696898967 -0.021172994934615746 0.023213248701559122 1.8004697291949547 132.36820026190057
32.760920306768924 -0.02120132248170787 0.023223193006731896 1.8019853833313288 132.39412440578633
32.80093364454818 -0.021230828818616168 0.023233791144514987 1.8035746582517902 132.4207862512002
32.840946982327445 -0.021261566886741926 0.023245086801415477 1.8052414836453887 132.44819801823948
32.8809603201067 -0.021293593763916426 0.0232571278003281 1.8069901260976406 132.47637192382143
32.92097365788596 -0.021326971721611618 0.023269966555045558 1.8088252493306454 132.50532099037386
32.96098699566522 -0.02136176776755155 0.02328366043980783 1.8107519122434133 132.5350579211771
33.00100033344448 -0.021398054980849422 0.02329827238636675 1.812775645963329 132.56559609204425
33.04101367122374 -0.02143591223832438 0.02331387138593524 1.8149024645706948 132.596948498928
33.081027009003 -0.021475426401307916 0.023330533472528406 1.8171389915510479 132.62912938957493
33.12104034678226 -0.021516691513194727 0.023348342040120776 1.819492442225471 132.66215271291267
33.16105368456152 -0.021559810641004366 0.023367389080141535 1.8219707475800921 132.69603295388782
33.20106702234078 -0.02160489782614644 0.023387776692175677 1.8245826939537872 132.7307857528039
33.24108036012004 -0.021652076723651877 0.023409617034624533 1.8273378682662833 132.76642603095254
33.2810936978993 -0.021701484839982108 0.023433035090303558 1.8302469395065721 132.80297006930962
33.32110703567856 -0.021753273297488745 0.02345816936896176 1.833321679410456 132.84043416320063
33.36112037345782 -0.02180761194175927 0.023485175479911406 1.836575311973367 132.87883678500293
