Title: Dynamical Classifications of multi-opposition TNOs as of December 2023 
Authors: Volk K., Van Laerhoven C.
Table: TNO classifications
================================================================================
Byte-by-byte Description of file: rnaasad22d4t1_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label Explanations
--------------------------------------------------------------------------------
   1-  7 A7     ---   Des   Minor Planet Center designation (1)
   9- 18 A10    ---   Class Gladman et al. 2008 dynamical classification
  20- 21 A2     ---   p     Resonant integer p for resonant objects (2)
  23- 24 I2     ---   q     Resonant integer q for resonant objects (3)
  26- 27 A2     ---   soi   Secure (S) or insecure (I) classification (4)
  29- 36 F8.3   au    a     Barycentric semimajor axis of the best-fit orbit
  38- 42 F5.3   ---   e     Eccentricity of the best-fit orbit
  44- 50 F7.3   deg   i     Ecliptic inclination of the best-fit orbit
--------------------------------------------------------------------------------
Note (1): Packed for provisional designations.
Note (2): i/m/o for classical objects, 0 otherwise.
Note (3): 0 for non-resonant objects.
Note (4): With 'H' indicating a human judgement call.
--------------------------------------------------------------------------------
471513  centaur    0   0 S    21.486 0.117   5.907 
471921  classical  m   0 S    45.919 0.080  16.303 
471931  centaur    0   0 S    19.634 0.209  33.513 
471954  classical  m   0 S    43.327 0.131  28.086 
472231  classical  m   0 S    43.543 0.081   2.906 
472232  classical  m   0 S    42.990 0.058  13.911 
472235  resonant   5   2 S    55.427 0.409   0.807 
472262  scattering 0   0 S    46.164 0.282  20.691 
472265  centaur    0   0 S    15.071 0.314   3.032 
472271  classical  m   0 S    43.025 0.155  17.371 
472651  centaur    0   0 S    19.122 0.324  37.752 
472760  centaur    0   0 S    22.873 0.426   6.816 
474640  resonant   36  1 I   328.215 0.856  25.548 
480017  resonant   13  4 I    66.334 0.448   7.291 
482824  classical  m   0 S    42.382 0.228  18.644 
483002  classical  m   0 S    47.006 0.083  37.885 
487581  resonant   2   1 S    47.716 0.066  24.737 
488644  classical  m   0 SH   42.594 0.037   2.575 
491767  resonant   3   2 S    39.490 0.077  30.125 
491768  classical  m   0 S    46.081 0.116  15.669 
492338  centaur    0   0 S    28.958 0.629  12.686 
493480  classical  m   0 S    40.203 0.017  17.183 
494158  centaur    0   0 S     8.098 0.266   6.592 
495189  resonant   2   1 S    47.694 0.172  19.284 
495190  detached   0   0 S    55.071 0.309  26.786 
495297  resonant   7   3 S    53.087 0.317   4.806 
495603  resonant   5   2 S    55.280 0.250  26.729 
495613  classical  m   0 S    42.117 0.127  36.049 
496315  detached   0   0 I   150.233 0.727  33.539 
499514  resonant   5   3 S    42.172 0.131  25.890 
499522  centaur    0   0 S    21.155 0.381  24.312 
500828  resonant   7   4 S    43.646 0.076   1.645 
500829  classical  m   0 I    42.368 0.154  12.113 
500830  classical  m   0 I    44.120 0.168   8.318 
500831  classical  m   0 S    41.099 0.035   7.451 
500832  scattering 0   0 S    86.731 0.609  18.362 
500833  resonant   3   2 S    39.372 0.104   6.942 
500834  resonant   3   2 S    39.170 0.179   9.878 
500835  classical  m   0 S    44.094 0.065   2.761 
500836  classical  m   0 S    45.686 0.131   2.848 
500837  classical  m   0 S    44.592 0.106   2.294 
500838  classical  m   0 S    43.793 0.083   3.196 
500839  classical  m   0 S    42.860 0.062   5.017 
500840  classical  m   0 S    43.798 0.045   3.900 
500856  classical  m   0 S    44.022 0.017   3.678 
500876  detached   0   0 S    72.276 0.411  50.319 
500877  resonant   2   1 S    47.787 0.285   8.335 
500878  resonant   18 11 I    41.725 0.109  18.209 
500879  resonant   11  4 SH   59.206 0.384  13.730 
500880  resonant   2   1 S    47.770 0.083   7.651 
500881  classical  m   0 I    42.356 0.048   7.287 
500882  resonant   7   3 S    53.049 0.288   7.740 
500883  resonant   3   2 S    39.371 0.255  19.815 
500884  resonant   3   2 S    39.416 0.257  20.046 
500885  resonant   3   2 S    39.293 0.231   7.251 
500886  classical  m   0 I    40.672 0.012  19.640 
500887  classical  m   0 S    42.411 0.080   9.958 
500888  classical  m   0 S    41.278 0.064  12.468 
501105  classical  m   0 S    41.692 0.071  40.793 
501214  centaur    0   0 S    25.228 0.164  14.202 
501546  scattering 0   0 S    42.951 0.273  18.695 
501581  classical  m   0 S    46.615 0.249  20.730 
503273  centaur    0   0 S    14.494 0.543   9.479 
503858  resonant   3   2 S    39.403 0.284  11.942 
503883  resonant   5   3 S    42.245 0.252   2.673 
504555  resonant   3   2 S    39.407 0.243  18.798 
504847  classical  m   0 S    46.007 0.147   6.755 
505412  classical  m   0 S    39.967 0.033  20.603 
505446  classical  m   0 S    43.782 0.060   0.793 
505447  classical  m   0 S    44.151 0.093   3.468 
505448  classical  m   0 S    46.296 0.166   8.478 
505476  classical  m   0 S    45.786 0.097   2.025 
505477  resonant   11  6 I    45.046 0.075   1.841 
505478  scattering 0   0 I   200.061 0.780  10.652 
505624  classical  m   0 S    43.465 0.170  23.493 
505679  resonant   2   1 S    47.603 0.074  11.913 
506028  jc         0   0 S     8.663 0.233  33.233 
506121  classical  m   0 S    43.678 0.076   4.183 
506439  classical  i   0 S    38.738 0.030   3.823 
506479  scattering 0   0 I   159.518 0.761  15.501 
508338  scattering 0   0 S   164.792 0.799  23.411 
508770  classical  m   0 S    46.446 0.127   1.646 
508788  classical  m   0 S    46.078 0.113   2.692 
508792  resonant   7   4 I    43.530 0.130   4.663 
508823  resonant   3   2 S    39.337 0.296  19.246 
508869  classical  m   0 S    42.435 0.033   1.162 
511551  classical  m   0 S    43.359 0.129   3.662 
511552  classical  m   0 S    43.711 0.066   4.491 
511553  classical  m   0 S    43.523 0.127  10.693 
511554  classical  m   0 S    46.341 0.199   7.954 
511555  resonant   9   5 SH   44.480 0.098  18.295 
514312  scattering 0   0 S    31.016 0.467  10.256 
516977  resonant   11  9 IH   45.933 0.193   5.450 
517717  scattering 0   0 S    45.446 0.816  85.588 
518151  centaur    0   0 S    24.496 0.614  93.546 
523588  classical  m   0 S    44.535 0.097   3.417 
523591  classical  m   0 S    42.646 0.057   5.024 
523597  centaur    0   0 S    25.419 0.373   7.266 
523601  classical  m   0 S    47.247 0.209  20.743 
523615  classical  m   0 S    43.758 0.038   2.329 
523617  resonant   2   1 S    47.563 0.196  19.534 
523618  resonant   3   2 S    39.395 0.229  12.925 
523620  centaur    0   0 S    15.921 0.340  21.355 
523622  scattering 0   0 I   502.481 0.929  18.595 
523624  resonant   7   3 S    52.730 0.342  38.860 
523627  resonant   18 11 IH   41.752 0.096  26.356 
523629  classical  m   0 S    40.992 0.120  19.504 
523634  classical  m   0 S    40.533 0.045  18.022 
523635  classical  o   0 S    55.192 0.186  40.597 
523639  detached   0   0 IH   65.744 0.447  13.535 
523640  classical  m   0 S    46.867 0.122  17.049 
523642  classical  m   0 S    45.331 0.217  34.479 
523643  scattering 0   0 S    39.000 0.460  22.453 
523644  resonant   3   2 S    39.449 0.286  22.305 
523645  classical  m   0 S    43.200 0.113  28.845 
523646  resonant   4   3 S    36.449 0.045   5.524 
523647  classical  m   0 I    44.127 0.158  25.098 
523649  jc         0   0 S     7.626 0.294  39.244 
523652  scattering 0   0 S    63.223 0.559  13.489 
523653  classical  m   0 I    40.812 0.141  23.063 
523655  resonant   3   2 S    39.620 0.193   9.534 
523658  classical  m   0 S    41.100 0.034  19.029 
523659  classical  m   0 S    43.027 0.088  10.880 
523671  resonant   2   1 I    48.069 0.216  14.034 
523672  scattering 0   0 S    35.060 0.443  21.845 
523673  centaur    0   0 S    24.235 0.307   6.369 
523674  classical  m   0 S    41.483 0.066  23.389 
523675  resonant   15  7 S    49.941 0.227   2.278 
523676  jc         0   0 S     9.941 0.376  19.153 
523677  resonant   5   3 S    42.281 0.164  12.380 
523678  classical  m   0 S    45.682 0.009   3.584 
523680  resonant   15  4 S    72.638 0.438  33.614 
523681  classical  m   0 S    45.767 0.144  15.428 
523682  centaur    0   0 S    16.323 0.307  14.138 
523683  detached   0   0 S    52.289 0.271  28.481 
523684  resonant   17  9 S    45.950 0.158   8.697 
523686  centaur    0   0 S    20.138 0.091  21.343 
523687  classical  m   0 S    42.651 0.049  23.723 
523688  resonant   5   3 S    42.273 0.160  10.866 
523689  classical  m   0 S    46.915 0.218   9.369 
523690  classical  m   0 S    47.110 0.068   6.777 
523691  resonant   2   1 S    47.584 0.102   4.188 
523692  classical  o   0 S    52.114 0.228  10.271 
523693  classical  m   0 S    43.530 0.143  27.915 
523695  scattering 0   0 I    33.433 0.098  15.179 
523696  classical  m   0 S    41.248 0.083  21.918 
523697  resonant   3   2 S    39.365 0.293  16.188 
523698  scattering 0   0 S    88.884 0.610   4.752 
523699  detached   0   0 S    59.494 0.375  27.013 
523700  resonant   3   2 S    39.464 0.388  54.249 
523701  resonant   3   2 S    39.290 0.241  14.457 
523702  classical  m   0 S    46.228 0.178  15.480 
523703  resonant   3   2 S    39.581 0.227  14.747 
523704  resonant   3   2 S    39.429 0.242   8.986 
523705  scattering 0   0 I    52.373 0.352   9.405 
523706  scattering 0   0 S    60.841 0.417   9.717 
523708  centaur    0   0 S    19.253 0.342  13.351 
523709  centaur    0   0 S    25.289 0.249  39.086 
523710  scattering 0   0 S    33.804 0.445  13.805 
523711  classical  m   0 S    43.399 0.218  47.431 
523712  classical  o   0 S    48.036 0.167  15.087 
523713  resonant   5   2 S    55.509 0.355  28.869 
523714  centaur    0   0 S    14.737 0.283   9.109 
523715  resonant   3   2 S    39.599 0.139   6.188 
523716  classical  m   0 S    40.712 0.082  19.320 
523717  resonant   3   2 S    39.373 0.200   9.666 
523718  scattering 0   0 S   122.016 0.724  18.655 
523719  scattering 0   0 I   259.757 0.935  84.800 
523720  scattering 0   0 S    36.139 0.550   8.703 
523721  classical  m   0 S    43.950 0.055   1.466 
523722  scattering 0   0 I    68.847 0.502  10.697 
523723  classical  m   0 S    40.385 0.054  17.432 
523724  classical  m   0 S    43.506 0.083   4.277 
523725  resonant   11  6 S    45.068 0.125   7.688 
523726  scattering 0   0 S   121.407 0.690  15.516 
523727  centaur    0   0 S    23.106 0.519  20.451 
523729  centaur    0   0 S    25.558 0.532  14.705 
523730  classical  m   0 S    45.808 0.164   9.698 
523731  resonant   5   3 S    42.348 0.163   4.137 
523733  scattering 0   0 S    69.956 0.794   7.618 
523734  scattering 0   0 S    31.614 0.405  26.485 
523735  classical  i   0 S    38.468 0.039  25.989 
523736  classical  m   0 S    43.127 0.183  27.413 
523738  classical  m   0 S    43.211 0.152  17.283 
523739  scattering 0   0 S    38.038 0.753  85.961 
523740  centaur    0   0 S    21.708 0.325  12.218 
523741  resonant   8   5 I    41.027 0.206  19.124 
523742  resonant   7   4 S    43.680 0.254  14.914 
523743  resonant   5   3 S    42.267 0.107   9.291 
523744  classical  m   0 S    44.116 0.065   1.274 
523745  classical  m   0 S    43.024 0.009   1.695 
523746  scattering 0   0 S    30.220 0.474  15.202 
523748  classical  m   0 S    40.813 0.085  18.372 
523749  resonant   13  6 S    50.392 0.222  10.663 
523750  classical  m   0 S    46.745 0.116  11.038 
523751  resonant   3   2 S    39.548 0.226  15.263 
523752  classical  m   0 S    40.720 0.045  28.595 
523753  scattering 0   0 S    54.251 0.713  21.184 
523754  centaur    0   0 S    18.555 0.289  11.569 
523755  scattering 0   0 S    77.564 0.698  24.226 
523756  classical  m   0 S    43.786 0.049   1.333 
523757  classical  m   0 S    44.144 0.179  18.159 
523758  classical  m   0 S    42.974 0.141  20.925 
523759  classical  o   0 S    51.027 0.209  14.501 
523760  resonant   3   2 S    39.340 0.142   9.814 
523761  classical  m   0 S    41.545 0.073  19.598 
523762  classical  m   0 S    42.700 0.145  11.987 
523763  classical  m   0 S    40.261 0.093  15.880 
523764  resonant   3   2 S    39.488 0.252  19.537 
523765  detached   0   0 I    58.262 0.344  19.033 
523766  resonant   3   2 S    39.421 0.224  26.065 
523767  scattering 0   0 S    76.906 0.575  18.621 
523768  resonant   3   2 S    39.504 0.158  22.866 
523769  resonant   5   2 S    55.261 0.375   8.907 
523770  scattering 0   0 S    58.307 0.722  26.885 
523771  scattering 0   0 S   102.757 0.729  11.519 
523772  classical  m   0 S    42.920 0.142  24.840 
523773  classical  m   0 S    42.468 0.167  27.554 
523774  detached   0   0 S    60.852 0.424  36.375 
523776  classical  m   0 S    41.592 0.095  28.611 
523777  resonant   13  3 S    79.838 0.553  18.196 
523778  resonant   39  5 I   118.114 0.670  29.629 
523780  classical  m   0 S    41.916 0.141  17.472 
523782  centaur    0   0 S    23.280 0.301  17.182 
523783  centaur    0   0 S    14.564 0.302   1.818 
523784  centaur    0   0 S    21.506 0.314   6.424 
523785  centaur    0   0 S    13.977 0.504  16.802 
523787  scattering 0   0 S    56.326 0.609  29.456 
523789  classical  m   0 S    41.863 0.093  27.966 
523791  centaur    0   0 S    11.499 0.289  33.288 
523793  classical  m   0 S    40.541 0.087  30.349 
523794  resonant   9   2 S    81.861 0.586   7.552 
523797  scattering 0   0 S    71.759 0.853 144.019 
523798  scattering 0   0 S    73.253 0.857  72.006 
523800  scattering 0   0 S    53.172 0.794 161.686 
523899  classical  m   0 S    42.179 0.046   8.027 
523955  resonant   4   3 S    36.452 0.129   9.578 
523965  detached   0   0 S    64.212 0.420   6.664 
523983  classical  m   0 S    45.130 0.178  13.690 
524049  detached   0   0 S    56.982 0.393  19.684 
524179  resonant   2   1 S    47.660 0.229   3.240 
524216  resonant   3   2 S    39.432 0.149   6.512 
524217  classical  m   0 S    44.055 0.063   2.122 
524365  resonant   5   2 S    55.357 0.439   7.109 
524366  classical  m   0 S    42.954 0.033   1.233 
524435  classical  m   0 S    46.197 0.146   7.036 
524457  resonant   4   3 S    36.349 0.121   3.536 
524460  resonant   3   2 S    39.282 0.175   2.783 
524531  classical  m   0 S    43.926 0.089   4.991 
524612  classical  m   0 S    42.658 0.119  16.012 
524613  scattering 0   0 S    51.043 0.485   6.924 
524747  detached   0   0 IH   55.729 0.318  11.062 
524834  classical  i   0 S    38.813 0.002   2.525 
525257  resonant   9   5 I    44.491 0.103   7.392 
525258  resonant   3   2 S    39.315 0.211  12.842 
525460  classical  m   0 S    44.030 0.112   4.800 
525461  classical  m   0 S    44.982 0.083   3.056 
525462  classical  m   0 S    45.639 0.068   3.415 
525595  classical  m   0 S    42.923 0.027   2.095 
525596  classical  m   0 S    46.858 0.115   3.745 
525729  classical  m   0 S    41.374 0.095  20.198 
525815  resonant   5   2 S    55.503 0.282  17.851 
525816  resonant   7   4 S    43.723 0.187  13.339 
527328  centaur    0   0 S    21.111 0.193   3.067 
527443  centaur    0   0 S    12.868 0.339  41.736 
527603  scattering 0   0 S   192.024 0.817  11.984 
527604  resonant   1   1 S    30.028 0.063  28.117 
528219  scattering 0   0 IH   41.524 0.491 103.448 
528381  resonant   6   1 S    99.476 0.573  20.782 
529780  resonant   5   3 I    42.075 0.178  30.813 
529823  detached   0   0 S    52.488 0.281  30.772 
529938  resonant   3   2 S    39.454 0.167   5.620 
529939  centaur    0   0 S    20.712 0.287   1.816 
529940  resonant   22  9 I    54.559 0.319  13.019 
530055  resonant   7   4 S    43.799 0.138   8.892 
530231  classical  m   0 S    44.153 0.102   4.538 
530664  resonant   1   1 S    30.160 0.012   9.639 
530838  resonant   3   2 S    39.269 0.272   4.652 
530839  resonant   5   3 S    42.320 0.233  13.424 
530930  resonant   1   1 S    30.030 0.028  22.298 
530941  classical  m   0 S    45.594 0.192  11.188 
530955  detached   0   0 S    73.549 0.464  25.938 
531015  resonant   19  5 I    73.435 0.493  10.144 
531016  scattering 0   0 SH   76.810 0.530  26.383 
531017  resonant   5   2 S    55.279 0.375  14.382 
531040  classical  m   0 S    43.307 0.034  17.022 
531074  resonant   2   1 S    47.933 0.267  13.112 
531075  scattering 0   0 SH   70.320 0.500  18.699 
531076  classical  m   0 S    42.854 0.035   3.235 
531077  resonant   3   2 S    39.446 0.189   9.695 
531141  classical  m   0 S    46.489 0.164  16.472 
531142  resonant   45  7 IH  103.971 0.629  25.998 
531224  detached   0   0 S    57.637 0.337   4.814 
531682  classical  m   0 S    42.690 0.114   8.950 
531683  resonant   5   3 S    42.247 0.167   2.457 
531684  classical  m   0 S    43.745 0.050   4.182 
531917  resonant   7   4 S    43.623 0.209   6.604 
531942  centaur    0   0 S    17.034 0.375  18.542 
532026  classical  m   0 S    47.419 0.136   8.409 
532027  scattering 0   0 S    31.822 0.197   8.168 
532037  resonant   41 15 I    58.786 0.395  33.121 
532038  classical  m   0 S    45.824 0.063  15.645 
532039  resonant   7   4 S    43.668 0.241   2.993 
532092  resonant   3   2 S    39.525 0.122  20.794 
532093  classical  m   0 S    47.363 0.177  18.134 
532094  centaur    0   0 S    24.417 0.196  14.909 
532095  resonant   19 12 I    40.858 0.063  21.400 
532184  scattering 0   0 S    79.436 0.624  21.174 
532660  centaur    0   0 S     8.923 0.230   7.047 
533028  resonant   7   4 S    43.695 0.247   4.318 
533085  scattering 0   0 S    45.844 0.341  15.696 
533205  classical  m   0 S    43.820 0.018   1.928 
533206  classical  m   0 S    43.226 0.015   6.481 
533207  classical  i   0 S    37.911 0.018   6.943 
533208  resonant   25  6 S    77.918 0.544  26.019 
533209  resonant   3   2 S    39.296 0.293  10.293 
533210  resonant   25  4 S   102.183 0.648  25.434 
533211  resonant   4   3 S    36.528 0.135  13.590 
533396  centaur    0   0 S    25.240 0.311  22.764 
533397  classical  m   0 S    43.889 0.036   5.934 
533398  resonant   8   5 IH   41.049 0.245  15.754 
533506  classical  m   0 S    43.151 0.070   8.533 
533507  classical  i   0 S    37.844 0.019  24.442 
533508  resonant   16  5 S    65.319 0.428  35.692 
533559  centaur    0   0 S    21.255 0.289  32.757 
533560  detached   0   0 S    62.325 0.263  20.487 
533561  classical  m   0 S    41.383 0.105  17.746 
533562  resonant   3   2 S    39.401 0.218   7.982 
533563  detached   0   0 I   138.744 0.725  40.798 
533676  classical  m   0 S    43.267 0.064   3.827 
533704  classical  m   0 S    46.007 0.196  12.883 
533868  classical  i   0 S    38.703 0.050   4.400 
534073  detached   0   0 I    48.733 0.261  26.281 
534074  resonant   5   3 S    42.254 0.081   6.549 
534161  resonant   3   2 S    39.285 0.193   9.672 
534251  centaur    0   0 S     8.987 0.154  10.730 
534314  resonant   5   3 S    42.259 0.164   8.921 
534315  resonant   3   2 S    39.472 0.290   9.395 
534405  classical  m   0 S    42.939 0.017   0.943 
534625  classical  m   0 S    44.449 0.050   1.947 
534626  resonant   2   1 S    47.932 0.265   3.883 
534627  resonant   11  3 S    71.667 0.526   3.944 
534631  resonant   3   2 I    39.633 0.335  15.970 
535017  scattering 0   0 S    99.568 0.711  21.225 
535018  classical  m   0 S    44.041 0.056   3.000 
535019  resonant   4   3 S    36.428 0.091  13.889 
535020  classical  m   0 S    42.571 0.082  21.398 
535021  classical  m   0 S    41.456 0.130  15.121 
535022  resonant   5   3 I    42.294 0.053   7.105 
535023  classical  m   0 S    43.986 0.092   3.754 
535024  resonant   3   2 S    39.335 0.344  26.411 
535025  resonant   2   1 S    47.505 0.253  12.260 
535026  classical  m   0 S    46.669 0.175  25.383 
535027  classical  m   0 S    44.033 0.173  11.487 
535028  classical  m   0 S    45.418 0.040   2.155 
535029  resonant   3   2 S    39.214 0.214  17.485 
535030  resonant   24  7 I    68.381 0.491  24.339 
535031  scattering 0   0 SH   63.485 0.438   4.670 
535032  resonant   3   2 S    39.484 0.178   8.215 
535167  resonant   3   2 S    39.406 0.191   7.334 
535168  resonant   3   2 S    39.433 0.175   4.761 
535169  resonant   13  3 I    80.211 0.599  19.679 
535228  detached   0   0 S    59.457 0.379  26.855 
535229  resonant   3   2 S    39.401 0.197  19.064 
535230  resonant   13  5 SH   56.788 0.321  40.698 
535231  resonant   3   2 S    39.472 0.198   7.281 
535466  classical  m   0 S    42.827 0.217  16.924 
535985  centaur    0   0 S    20.344 0.167  28.318 
535986  classical  m   0 S    46.386 0.222  22.527 
535987  classical  m   0 S    46.525 0.233   7.675 
535988  resonant   7   4 S    43.713 0.274  11.388 
535989  classical  m   0 S    44.828 0.035   1.791 
535990  classical  m   0 S    44.923 0.153   9.247 
535991  resonant   5   2 S    55.204 0.344  10.368 
535992  scattering 0   0 S    39.220 0.322  19.189 
535993  classical  i   0 S    38.935 0.029  34.373 
535994  detached   0   0 I    53.701 0.324  27.839 
536287  classical  m   0 S    41.603 0.139  19.021 
536919  classical  m   0 S    45.878 0.127   5.361 
536920  classical  m   0 S    42.586 0.032  17.131 
536921  classical  m   0 S    40.169 0.131  20.138 
536922  resonant   7   4 S    43.681 0.217  10.035 
538495  centaur    0   0 S    14.782 0.458  20.813 
538690  classical  m   0 S    46.560 0.161   4.207 
538691  classical  m   0 S    43.374 0.069   6.298 
542258  resonant   8   3 S    57.907 0.370   3.337 
542889  scattering 0   0 S    51.945 0.586  14.506 
543354  scattering 0   0 SH   56.141 0.387   9.410 
543375  classical  m   0 S    41.866 0.048  11.149 
543376  detached   0   0 S   104.323 0.625  25.434 
543377  scattering 0   0 S    90.248 0.872  11.343 
543435  resonant   3   2 S    39.248 0.257  20.168 
543454  classical  m   0 S    43.127 0.156  27.876 
543733  classical  m   0 S    46.216 0.186  16.681 
543734  resonant   5   3 S    42.082 0.269   4.583 
543735  resonant   11  1 IH  149.753 0.752  14.123 
544430  resonant   5   2 S    55.542 0.405   2.950 
544977  classical  m   0 S    40.754 0.075  19.682 
545293  scattering 0   0 S    47.911 0.575  18.273 
545361  classical  m   0 S    42.687 0.113   8.638 
546974  resonant   13  3 S    79.893 0.559  10.541 
547375  centaur    0   0 S    25.815 0.052  18.023 
547616  resonant   3   2 S    39.452 0.262  17.593 
547617  classical  m   0 S    43.423 0.074  15.579 
547893  classical  m   0 S    40.801 0.095  28.183 
548141  centaur    0   0 S    27.425 0.090  19.559 
548504  classical  m   0 S    43.351 0.004   2.824 
550310  centaur    0   0 S    23.181 0.337  12.513 
550564  resonant   7   4 S    43.610 0.286  23.618 
552033  detached   0   0 I    57.942 0.388  18.805 
552474  scattering 0   0 S    43.418 0.536  28.636 
552555  detached   0   0 S    98.055 0.592  21.251 
552678  scattering 0   0 S    31.735 0.459  26.967 
552679  resonant   3   2 S    39.399 0.240  12.241 
553137  detached   0   0 S    55.872 0.333  46.769 
553138  classical  m   0 S    45.819 0.180   9.301 
553893  classical  m   0 S    45.874 0.144   7.857 
553898  resonant   20 11 I    44.807 0.149   7.253 
554000  detached   0   0 S    51.042 0.251  19.965 
554099  scattering 0   0 S    40.997 0.247  18.849 
554102  resonant   2   1 S    47.687 0.237  11.644 
554780  classical  m   0 S    46.467 0.162   2.586 
554856  resonant   2   1 S    47.856 0.114   8.632 
554982  classical  m   0 S    42.677 0.036   3.213 
555426  classical  m   0 S    40.440 0.108  30.180 
555591  classical  m   0 S    45.343 0.229  28.106 
555632  resonant   17 10 I    42.817 0.140  27.010 
555678  classical  m   0 S    43.867 0.175   7.931 
555756  resonant   4   3 S    36.481 0.158   4.530 
555757  classical  m   0 S    44.854 0.090  10.752 
555758  resonant   3   2 S    39.419 0.258  24.163 
555820  classical  m   0 S    41.363 0.097  18.981 
555915  resonant   11  7 S    40.682 0.138  14.519 
555916  resonant   3   2 S    39.382 0.286  26.114 
556004  resonant   5   2 SH   55.690 0.341  10.385 
556067  resonant   3   2 S    39.378 0.198  19.989 
556068  resonant   3   2 S    39.347 0.092  15.385 
556130  resonant   3   2 S    39.321 0.259  16.816 
556416  classical  m   0 S    46.345 0.117   3.928 
558093  scattering 0   0 S    34.530 0.302  18.828 
558094  centaur    0   0 S    24.549 0.499  22.914 
558095  resonant   5   2 SH   55.546 0.450  27.229 
558168  scattering 0   0 S    67.032 0.732  14.714 
558224  classical  m   0 S    44.077 0.154  18.382 
559176  centaur    0   0 S    29.641 0.434  16.545 
559177  centaur    0   0 S    25.293 0.316  14.963 
559178  resonant   4   3 S    36.417 0.121   8.823 
559179  resonant   7   4 S    43.638 0.118   9.911 
559180  classical  m   0 S    43.565 0.050   8.087 
559181  classical  m   0 S    42.774 0.173  28.190 
559182  classical  m   0 S    46.928 0.185  11.385 
559239  centaur    0   0 S    18.369 0.326  22.351 
559800  detached   0   0 S   108.623 0.656  30.479 
559801  detached   0   0 I    67.189 0.468  19.203 
560039  resonant   3   2 S    39.408 0.329  24.022 
560414  scattering 0   0 S    71.501 0.557  12.429 
560552  classical  m   0 S    44.346 0.144  16.373 
562274  centaur    0   0 S    27.905 0.378  11.887 
564160  classical  i   0 I    36.272 0.035  10.245 
566442  centaur    0   0 S    16.223 0.391  29.693 
567065  scattering 0   0 S    47.595 0.788  19.606 
567070  centaur    0   0 S    19.380 0.359  31.478 
567122  centaur    0   0 S    20.699 0.412  35.938 
567129  jc         0   0 S    11.527 0.542  19.899 
568573  resonant   15  8 S    45.750 0.230  11.670 
574372  resonant   21  5 S    78.303 0.498  32.043 
574398  centaur    0   0 S    22.895 0.315  17.868 
574441  detached   0   0 S    57.608 0.383  33.264 
575713  resonant   3   2 S    39.513 0.179  13.497 
576162  centaur    0   0 S    26.254 0.380  29.827 
576212  classical  m   0 S    40.522 0.019  16.559 
576256  resonant   2   1 S    47.780 0.274   6.616 
576257  resonant   3   2 S    39.315 0.289  29.067 
576357  centaur    0   0 S    27.554 0.382  12.327 
577578  resonant   2   1 S    47.737 0.344   6.660 
577627  classical  m   0 S    40.924 0.110  20.335 
578559  centaur    0   0 S    20.195 0.317  20.982 
578832  centaur    0   0 S    26.645 0.201  14.261 
578833  detached   0   0 S    50.469 0.279  17.812 
578834  resonant   3   2 S    39.576 0.190   8.845 
578835  detached   0   0 S    57.583 0.360  29.836 
578847  classical  o   0 S    51.398 0.219  46.607 
578991  centaur    0   0 S    11.354 0.080  23.842 
578992  resonant   3   2 S    39.379 0.279   6.191 
578993  resonant   3   2 S    39.431 0.075  19.390 
578997  scattering 0   0 S    42.932 0.403  28.468 
579062  classical  m   0 S    42.755 0.179  28.434 
579077  classical  m   0 S    41.057 0.047  16.078 
579246  resonant   3   2 S    39.241 0.267  19.251 
581804  resonant   2   1 S    47.901 0.214   6.029 
582301  scattering 0   0 S   248.658 0.954 175.973 
583751  resonant   2   1 S    47.509 0.278  21.448 
584778  jc         0   0 S    75.213 0.906  74.881 
585899  scattering 0   0 S    81.598 0.838 137.863 
585912  scattering 0   0 S    31.932 0.579  24.471 
585913  scattering 0   0 S    37.845 0.628  23.691 
587670  classical  m   0 S    42.520 0.026   2.115 
589683  detached   0   0 S    49.361 0.246  30.643 
590218  centaur    0   0 S    16.302 0.318  10.716 
591370  scattering 0   0 S    37.127 0.490  37.426 
591376  scattering 0   0 S    39.601 0.378   4.681 
591392  classical  m   0 S    45.552 0.139   8.880 
591486  resonant   3   2 S    39.383 0.280  10.365 
592044  classical  m   0 S    46.397 0.112   9.256 
592064  classical  m   0 S    44.040 0.177  28.793 
592147  classical  m   0 S    46.576 0.183   4.362 
592148  classical  m   0 S    43.995 0.077   2.363 
592149  scattering 0   0 S   141.056 0.761  13.049 
592245  detached   0   0 I    67.913 0.372  42.227 
592487  classical  m   0 S    45.213 0.092   7.075 
593616  classical  m   0 S    42.958 0.014  12.089 
593617  resonant   5   4 S    34.840 0.047   7.122 
594337  scattering 0   0 I   171.505 0.794  16.976 
594872  jc         0   0 S    14.404 0.592 160.350 
594994  resonant   3   2 S    39.455 0.204   1.588 
597614  detached   0   0 I    70.824 0.485  20.884 
599752  classical  m   0 S    45.190 0.140  13.304 
600181  classical  m   0 S    44.831 0.040   3.425 
600217  scattering 0   0 S   166.522 0.882  26.229 
601690  scattering 0   0 S    34.066 0.447  35.579 
602572  detached   0   0 I    49.632 0.265  10.951 
602714  scattering 0   0 S    62.599 0.480  12.279 
602715  scattering 0   0 S    56.848 0.399   3.446 
602716  detached   0   0 I    66.725 0.451  21.578 
603108  classical  m   0 S    43.439 0.212   9.762 
606653  centaur    0   0 S    21.342 0.640  40.227 
