ids,indices_mrt_52,aau_HE,e_HE,ideg_HE,wdeg_HE,Wdeg_HE,Mdeg_HE,xau_HE,yau_HE,zau_HE,vx_HE,vy_HE,vz_HE,pomegadeg_HE,lambdadeg_HE,qau_HE,q_HE,p_HE,s_HE,k_HE,h_HE,f_HE,k2_HE,h2_HE,f2_HE,aau_HI,e_HI,ideg_HI,wdeg_HI,Wdeg_HI,Mdeg_HI,xau_HI,yau_HI,zau_HI,vx_HI,vy_HI,vz_HI,pomegadeg_HI,lambdadeg_HI,qau_HI,q_HI,p_HI,s_HI,k_HI,h_HI,f_HI,k2_HI,h2_HI,f2_HI,aau_BE,e_BE,ideg_BE,wdeg_BE,Wdeg_BE,Mdeg_BE,xau_BE,yau_BE,zau_BE,vx_BE,vy_BE,vz_BE,pomegadeg_BE,lambdadeg_BE,qau_BE,q_BE,p_BE,s_BE,k_BE,h_BE,f_BE,k2_BE,h2_BE,f2_BE,aau_BI,e_BI,ideg_BI,wdeg_BI,Wdeg_BI,Mdeg_BI,xau_BI,yau_BI,zau_BI,vx_BI,vy_BI,vz_BI,pomegadeg_BI,lambdadeg_BI,qau_BI,q_BI,p_BI,s_BI,k_BI,h_BI,f_BI,k2_BI,h2_BI,f2_BI
26375,30,54.95664295508248,0.4149778304174343,7.630315570751347,158.6399402831681,323.0700042489126,32.9730592793129,-39.119864652461864,-10.736733074525938,-4.298648625120565,-0.011701294539616408,-0.17409932776580647,-0.019586037720056588,121.70994453208073,154.68300381139363,32.150854494556775,0.10614104077441965,-0.07977987444339883,0.9911454237886177,-0.21812036256582543,0.3530298955784251,0.9098315230096389,-0.5275570682099302,0.8481418590182148,0.04836245199397859,54.956642955082515,0.41497783041743463,8.962462097064732,164.53246734045868,299.65627169611884,32.97305927931282,-40.40182901944941,1.5820434474845566,-5.413776681416809,-0.06318219234400425,-0.16243135647974935,-0.021334809554666517,104.18873903657754,137.16179831589037,32.15085449455678,0.0770828864053443,-0.13538066030978801,0.9877906182169917,-0.10171805674084443,0.402318327535333,0.9098315230096388,-0.24794646858880492,0.9678824165212945,0.04154728033506502,55.39934407159303,0.4176146211227021,7.619279663713678,159.447795720802,322.9782206321788,32.31705640510835,-39.12884958768198,-10.737124079734587,-4.298436132146031,-0.01159915262734025,-0.17449499462424659,-0.01957096777309494,122.42601635298081,154.74307275808917,32.26376798668849,0.10586067944403699,-0.07983485175671391,0.9911709807054635,-0.22392918801391704,0.35250204330029894,0.9086242502952152,-0.5380764039539417,0.8416098563923367,0.04654710658317017,55.39934407159304,0.4176146211227022,8.952733963240188,165.33338753603743,299.5711972718221,32.317056405108346,-40.41051488309895,1.5843848472696784,-5.413803494750775,-0.06320475059666034,-0.1628393939105363,-0.021320355602729792,104.90458480785952,137.22164121296788,32.26376798668849,0.07679901517150445,-0.13534909503537176,0.9878170547939497,-0.10741470753862645,0.40356418619576423,0.9086242502952152,-0.25989297635705055,0.9648332103250492,0.039401993529933066
38084,41,55.32840120597654,0.4114665451831839,13.15795005995015,66.74008361336206,166.5607464769526,3.447137249338482,-14.973282590386397,-28.139844417629515,7.211754252080014,0.1796886549038817,-0.10318780960957431,0.013699138829573767,233.30083009031466,236.74796733965314,32.56261511124427,-0.22140289734920734,0.05290592908789707,0.9737462296269612,-0.24589797493074664,-0.329907416906536,0.9114248637134138,-0.5920077120766456,-0.7783248422262421,0.20913466669892547,55.328401205976526,0.4114665451831838,12.416964398192873,60.436304956700845,155.12623850274338,3.4471372518249415,-22.964213836091545,-22.30217551403905,6.5815868150178085,0.13969303584941317,-0.15264698990576384,0.01755435460916125,215.5625434594442,219.00968071126917,32.56261511124426,-0.19507812043968742,0.09044368710458539,0.9766086557002486,-0.3347202760236898,-0.23930535853509416,0.9114248637134138,-0.8049232135360185,-0.5631326759792521,0.1870299696714295,55.60683057961109,0.4144725781888443,13.15015834189106,66.57914778561003,166.4362559627889,3.51908890169503,-14.982267524726408,-28.14023542335401,7.211966745121514,0.17966251861437835,-0.10363100457204472,0.013691899544152694,233.0154037483989,236.53449265009394,32.55932414436941,-0.22115869281498934,0.05335580449610604,0.9737771771400984,-0.24934682379169554,-0.33107956677436434,0.9100618011594005,-0.5959570258524647,-0.7754060594895105,0.20875982909562482,55.606830579611064,0.414472578188844,12.406109801782982,60.27821054804714,154.99920406910118,3.5190889048399008,-22.97289969906003,-22.29983411501153,6.581560001769604,0.1395345014426103,-0.15306158525860802,0.017542743282742718,215.27741461714834,218.79650352198823,32.55932414436942,-0.19470942741583003,0.09079779011421174,0.9766493742309853,-0.33836103558999486,-0.23937277970766355,0.9100618011594007,-0.8077949126917563,-0.5591572528323756,0.18657584418747417
60621,72,54.88881413450309,0.398935954240178,5.886267764056205,142.5143266046133,4.041288229305487,36.51418545133908,-30.614499095647634,-29.23941759109594,-2.7845816071112135,0.06951943782667566,-0.15434163024318082,-0.016377822294516686,146.55561483391878,183.06980028525786,32.99169269064333,0.10229913227642147,0.007227534740314222,0.9947274251155784,-0.3328806070423493,0.2198644969990345,0.9169787916928497,-0.8341950396495648,0.5479265883446127,0.062410653009678074,54.88881413450312,0.398935954240178,6.440789545882117,156.32822204076348,332.72394869480297,36.51418545133907,-37.92569974902161,-18.625535186505093,-3.8308913106332714,0.020092501289256548,-0.16813154882607914,-0.015830281306898182,129.05217073556645,165.56635618690552,32.99169269064335,0.09970335994875584,-0.051407976415119724,0.9936883112806708,-0.25134072610541486,0.30980273560174426,0.9169787916928497,-0.631189093860221,0.7743202607121393,0.04503844627202108,55.31414535248362,0.4023320745530196,5.871089739542948,143.2049724328728,3.920831527476043,35.83408664096444,-30.623484030867697,-29.239808596304655,-2.78436911413669,0.06956714192914662,-0.154750539604472,-0.0163649026386945,147.12580396034886,182.9598906013133,33.059490500691616,0.10205120451041685,0.006994430180737437,0.9947545574685345,-0.3379043886611667,0.21838434545007973,0.9154938021558986,-0.8396495769725661,0.5396618343107109,0.06126738510977588,55.314145352483585,0.40233207455301945,6.4289988527989905,157.03741951989508,332.5846965140923,35.8340866409645,-37.93438561267112,-18.623193786720048,-3.8309181239672485,0.020014128569019112,-0.16853576573004048,-0.015819516738855042,129.62211603398737,165.45620267495187,33.0594905006916,0.09939659902927969,-0.05155598958452196,0.9937113746150706,-0.2565757571624142,0.3099031768967047,0.9154938021558986,-0.6388509854842777,0.7680892938442772,0.043683578465677
69988,79,55.68656908708859,0.4323923799681017,9.432892822774228,310.5101281911693,20.56021562774042,48.34021822450833,17.335727140007208,44.583479497950684,5.923764050715822,-0.10712493865119015,0.10739099472748012,0.02295572336695229,331.07034381890975,19.410562043418054,31.608120947264233,0.15345296707297806,0.05755760313734997,0.9864782355518964,0.37843597848169463,-0.20916352560874854,0.9016855492606726,0.8716038463435286,-0.47410980858512375,-0.1246058764366433,55.68656908708858,0.43239237996810165,9.481667898799083,320.12448991822447,353.49355654838155,48.3402182245083,29.818906258796478,37.26398487387073,6.747838246028558,-0.07028612978072467,0.13473401707539331,0.021027317186310374,313.6180464666061,1.9582646911143797,31.60812094726423,0.16367101042724683,-0.018666601663294514,0.9863383589458883,0.2982848464979201,-0.3130324593459782,0.9016855492606726,0.6908401021637114,-0.7152522560540994,-0.10561327308607446,55.18136157620398,0.4289350269991012,9.456198842493393,309.6122654708357,20.72350473461477,49.35594564276899,17.326742204787102,44.583088492741965,5.923976543690346,-0.10695883949502104,0.10680666031838448,0.022942279900757284,330.3357702054505,19.691715848219474,31.51214275866776,0.15366360033977228,0.05813668621914019,0.9864114879937662,0.3727190871218502,-0.21228692725124246,0.9033353433876482,0.8652363754587546,-0.4851253128212344,-0.12656794792954598,55.1813615762039,0.4289350269991009,9.500176792180143,319.20641627891723,353.67735910833187,49.355945642769115,29.81022039514692,37.266326273655785,6.74781143269458,-0.07030392665308043,0.13412680596548407,0.02101337812415703,312.8837753872491,2.239721030018245,31.51214275866773,0.16404673112495563,-0.01817654509229975,0.9862850922607135,0.2918960359026976,-0.31429597772006324,0.9033353433876483,0.6815001924702485,-0.7238296922680327,-0.10783350246643823
84522,94,55.66527571903114,0.2957297183707255,34.95188327013315,85.75394473878055,23.76130376729443,329.3291670548041,26.84000062681685,31.692837276691304,12.715232903063985,-0.14433662852436105,0.04721519650734496,0.0708532591555761,109.51524850607498,78.84441556087904,39.20339940761328,0.5243257199034579,0.2308323197985179,0.8196334422070366,-0.09879079511377882,0.2787408207070073,0.9552716543854797,-0.26158258663965805,0.7779284632819126,0.5713158989409869,55.66527571903116,0.2957297183707258,34.81285659688425,88.50388544907436,3.922936261059185,-30.67083294522991,34.79614706847058,22.104527729392224,13.679061339266656,-0.12523634170024373,0.08861019279528601,0.06742858368893612,92.42682171013354,61.75598876490363,39.20339940761327,0.5695601810846987,0.03905778617538163,0.8210211260752328,-0.01252219159840577,0.29546448355970234,0.9552716543854796,-0.030102759063163214,0.8206044675031838,0.5707031906434387,55.29969609687416,0.2934805473977874,35.03821970862103,86.76277789096365,23.85522753527017,328.4769100235526,26.831015691601834,31.692446271481074,12.715445396035994,-0.14414558840991945,0.04667119464098925,0.0708077125936936,110.61800542623382,79.09491544978641,39.070311015432246,0.5250755789798546,0.23219075741175005,0.8187692523119858,-0.10334500483395143,0.27468280193120115,0.9559650455425109,-0.2789581335303943,0.7704651553029565,0.573206598183613,55.299696096874186,0.29348054739778784,34.89651245417499,89.50646391384188,4.024321547252599,-31.523089976486652,34.7874612048255,22.1068691291743,13.679034525930286,-0.1252173084542377,0.08803389595937183,0.0673835443984725,93.53078546109448,62.00769548460783,39.07031101543224,0.5706853616988248,0.04014965060029543,0.8201867003916582,-0.018073951429829795,0.2929234780290193,0.9559650455425108,-0.04896602053960053,0.8187385640698137,0.5720747263578551
119068,122,55.12722310316921,0.3563960571540001,12.92337874559664,180.4683752065734,57.91859420297638,19.43717873931622,6.188890816375324,-37.07943758144398,-5.722177943426638,0.1822284288945843,0.0007393535563572085,-0.035338781905289544,238.38696940954978,257.824148148866,35.480098147350795,0.11878465117044698,0.18949554299986635,0.9746700189446175,-0.18681554192112634,-0.30350964210652875,0.9343349776418963,-0.5243550406870177,-0.8514977679810032,-0.0018282312451384551,55.12722310316924,0.3563960571540007,11.961183290938857,186.28407045786008,34.6566916918289,19.43717873932473,-5.141403335656081,-37.21674090886116,-5.866050559981392,0.17484628738641916,-0.05434213010636696,-0.03053334456471947,220.94076214968896,240.3779408890137,35.48009814735079,0.17047763544270167,0.11785376823183163,0.9782882321317287,-0.2692171170825745,-0.23353863368758732,0.934334977641896,-0.7567389035055408,-0.6533235189651497,-0.02268504988368612,55.08474202598492,0.3571223787977054,12.90580626029226,180.003875114618,57.83379913366338,19.67239295914251,6.179905881157685,-37.0798285866527,-5.721965450452591,0.1822005903315249,0.000226501902823098,-0.03531315375641315,237.8376742482814,257.5100672074239,35.41274791820725,0.11890581694284433,0.18906648525607395,0.9747385653856472,-0.19010329730589037,-0.30231958221650157,0.934057603449524,-0.53232120160831,-0.8465424608902364,-1.5105869521500427e-05,55.084742025984895,0.35712237879770536,11.945624259528875,185.83439769136558,34.55705373430668,19.67239295915299,-5.150089199303272,-37.214399509076856,-5.866077373315781,0.1746641916766355,-0.05482261382734577,-0.030512725338413788,220.39145142567224,240.06384438482525,35.41274791820724,0.17046353248984825,0.11740643383816042,0.9783444758286767,-0.2719969026353815,-0.23141754124285946,0.9340576034495239,-0.762883669617351,-0.6461933149176725,-0.021040589033441432
135571,161,55.30432177732246,0.3519426758475873,14.70599040288691,231.509188762584,35.87922839264794,359.2412455801651,-3.2149166625936236,-35.01653472251218,-6.951982796544648,0.19137839786064753,-0.009785923779050291,-0.031518935033517124,267.38841715523193,266.629662735397,35.84037078507559,0.20569037178224,0.14878138328733165,0.9672412165241885,-0.01603624615898148,-0.3515771407413862,0.9360215557973225,-0.0605923234643313,-0.9781860072195643,-0.1986975229262826,55.304321777322535,0.3519426758475883,14.28747035007211,237.59345386916084,12.405917481859296,-0.7587544198351432,-13.445697262399287,-32.409539162271564,-7.325193126523724,0.18028202223815668,-0.06713969646002625,-0.026562235495926904,249.99937135102013,249.24061693118497,35.84037078507559,0.24102464369928528,0.05301880162594856,0.9690697228805474,-0.12037511306394735,-0.3307166146984492,0.936021555797322,-0.347640557785027,-0.9141852105333236,-0.20835412984881832,55.29663531719832,0.3517945766185578,14.68420818833073,231.0998499346399,35.76713845276772,359.4670283156973,-3.2239015978137275,-35.01692572772085,-6.951770303570122,0.1913444265743824,-0.010291720915488845,-0.03149586711885124,266.8669883874076,266.3340167031049,35.84357890735375,0.2056826642458579,0.14816376008691876,0.9673376565737694,-0.019227023777714684,-0.35126876561243175,0.9360772275094452,-0.06951144628975897,-0.9778802354312175,-0.19727747967695905,55.296635317198444,0.3517945766185593,14.268827764321328,237.19587245272683,12.281905919226835,-0.5329716843029839,-13.454383126048825,-32.40719776248647,-7.325219939857697,0.18009628325292487,-0.06761160267299586,-0.02654427788660033,249.47777837195366,248.94480668765067,35.843578907353745,0.2408307267159062,0.05242992545851143,0.9691499698116404,-0.1233288479005741,-0.3294683890963569,0.9360772275094447,-0.3560865753283131,-0.9111994650091859,-0.20716632409232688
143707,174,56.23735930337379,0.4225889707384608,7.531732367304673,112.6210701942995,265.2044036894009,15.60372013276292,18.288253888381323,29.700401887363512,2.0812435020266618,-0.14271497411619166,0.13666238095423422,-0.020313730263460405,17.825473883700397,33.42919401646331,32.472071518312056,-0.010958056769720016,-0.13061641152827633,0.9913724194425159,0.4023019049486932,0.12936234175541308,0.9063214450790671,0.944057413987857,0.30678438236100086,0.12099149488265346,56.2373593033737,0.4225889707384598,9.01149646503926,108.78145305925811,251.42205286262708,15.603720132798372,26.338328536378313,22.788454194050747,2.8079320552640574,-0.09416973006781965,0.17338886797878095,-0.02291681134610518,0.20350592188520977,15.807226054683582,32.47207151831206,-0.04990229759448292,-0.14847068888020318,0.9876569319547297,0.42258630512885936,0.0015009687969511545,0.9063214450790674,0.9889167853257824,0.007274886232907174,0.14829250733337396,55.52617081747594,0.4152943036322472,7.53738552866165,112.3683876808073,265.2017959160028,16.04736469761414,18.279268953165307,29.700010882150828,2.081455995001769,-0.14252502090790875,0.1360584275376739,-0.020298172584029057,17.570183596810125,33.61754829442427,32.46646837446707,-0.010972183505959654,-0.130713384242511,0.9913594819080419,0.3959199482292284,0.12536647567654702,0.9096871117975712,0.9453855205297425,0.3025421822736733,0.12130311421307924,55.52617081747591,0.41529430363224695,9.01711405184356,108.530721561699,251.4174598619463,16.04736469764635,26.329642672731445,22.790795593830783,2.8079052419307375,-0.09417151907059064,0.17275574863880502,-0.02290129706498553,359.9481814236453,15.995546121291625,32.466468374467055,-0.0499450575688223,-0.1485584741283224,0.9876415700997562,0.4152941337876881,-0.0003755940984072907,0.9096871117975714,0.9888927989321485,0.0028296763178931594,0.14860358391397346
471151,371,54.88315504515432,0.4182174873790553,10.74132602794156,142.2588723094043,66.3127771188061,6.420725151759225,-22.430377824519255,-23.214873499717292,2.127331466205403,0.13297166803613264,-0.15713039726475592,-0.03507445605518341,208.57164942821038,214.9923745799696,31.930059842734757,0.07487507916479691,0.17067359333968324,0.9824786242237465,-0.3672868487839966,-0.2000155930420723,0.9083469234000574,-0.868398522246346,-0.482565960670987,0.11407935905346826,54.88315504515422,0.4182174873790545,9.610665043980596,148.50767487631168,42.57940982697578,6.420725151759303,-28.443012601419976,-15.354667275019114,1.3442347840278301,0.08023050760101569,-0.18995746865410437,-0.032876579278671506,191.08708470328747,197.5078098550468,31.930059842734742,0.12293368758583337,0.11296181362934192,0.985964977632633,-0.4104118913737332,-0.08042354237836492,0.9083469234000577,-0.9763753407514831,-0.19769937249068092,0.08721325638465917,55.30855279442459,0.4227050495624193,10.72581980321152,142.1496881977694,66.33103976752338,6.367388369540876,-22.439362759739453,-23.215264504925948,2.127543959179948,0.13297684358290973,-0.1575374374682069,-0.035049005069452986,208.48072796529277,214.84811633483366,31.92934824423166,0.07471392845059234,0.17045391841487853,0.9825290278625328,-0.3715482531843937,-0.20157245466876914,0.9062673121515709,-0.8691591412363037,-0.4811667760385574,0.11419685127897324,55.30855279442458,0.4227050495624194,9.594880614635953,148.40643203579435,42.58955381626635,6.36738836954098,-28.451698465069597,-15.352325875233973,1.3442079706938714,0.0801118276678984,-0.1903470568390453,-0.03285438951043818,190.9959858520607,197.36337422160167,31.929348244231647,0.12271370658995083,0.11279975335973774,0.986010933943908,-0.4149444169747975,-0.08062685499889473,0.9062673121515707,-0.9766808875960444,-0.1961357874520529,0.08732237219158612
471172,375,55.14268010650931,0.4294564888390538,3.131348408724495,217.3658675195751,50.94843111460448,355.2807875083855,-8.0665028706782,-30.654782364824417,-0.7138602576206003,0.20802369513502345,-0.03957406330993,-0.010201690052742686,268.3142986341796,263.59508614256515,31.461298322792683,0.034414907281591654,0.04242074690717495,0.9985069325691419,-0.01263323339029993,-0.4292706340061879,0.9030875506804595,-0.030120489175057275,-0.9989963424994865,-0.033152131221143424,55.14268010650934,0.4294564888390544,2.618823523408382,247.60290130057282,3.1650592649963154,-4.719212491614605,-16.923657098175102,-26.78600127293977,-1.1805562647650474,0.18656151325740805,-0.10056439778943385,-0.005063829852417051,250.76796056556913,246.04874807395453,31.461298322792665,0.04562148353140188,0.002522729510723502,0.9989556126656528,-0.14146068466286874,-0.4054895195941336,0.9030875506804593,-0.3294479980746918,-0.943228191058055,-0.042244480798409166,55.2188899606621,0.4299337318476571,3.125665823043966,217.0056563506834,50.89565234479704,355.4326805343313,-8.075487805898188,-30.655173370033133,-0.7136477646460806,0.20797856741737955,-0.04005989508743807,-0.01019290992019881,267.90130869548045,263.3339892298118,31.47842653138952,0.034391506181900344,0.04231217846287279,0.998512345369984,-0.015744552888370487,-0.42964534541270016,0.9028604467023389,-0.03731572000166222,-0.998764464226163,-0.03281892807181375,55.21888996066209,0.4299337318476574,2.615367586655719,247.30708190105162,3.047845129746067,-4.567319465668833,-16.932342961824546,-26.783659873154754,-1.1805830780990263,0.18637156547316883,-0.10101390125521306,-0.005060281447285575,250.35492703079768,245.78760756512884,31.478426531389495,0.04556637965928059,0.002426189390251362,0.9989583668250589,-0.14454052014717528,-0.40490869565377,0.9028604467023388,-0.3362436518389418,-0.9408336344435487,-0.04209844293742152
