i_mid_deg,node_mid_deg,diff_mid_deg,q_mid,p_mid
5.53,150.03,2.71,-0.083481424738038,0.048139759623504016
2.27,96.21,1.98,-0.004284576877470411,0.039376190705978066
3.43,81.52,2.62,0.008822640133100102,0.05917495548304674
7.63,340.26,10.81,0.12497282379724119,-0.04484520652795941
1.82,43.55,3.82,0.023018549819877433,0.02188199673009559
1.46,246.2,4.58,-0.010281950588074825,-0.023312302683112494
4.23,27.75,5.92,0.06527702417226497,0.034343903814689325
5.03,104.86,2.03,-0.02248556089866738,0.08474499980632537
8.18,332.45,11.54,0.12614956057048196,-0.06580928684167582
10.0,151.87,6.95,-0.15313687642977394,0.08187054833319457
8.62,145.7,5.37,-0.12381600511728508,0.0844615521226398
3.25,46.86,4.35,0.03876558457292901,0.04136788143506192
2.42,91.19,2.11,-0.0008769133938512708,0.04221530401342241
5.35,96.71,2.74,-0.01089448160299141,0.09260082072419484
2.35,167.74,2.5,-0.04006860992152255,0.008707071260680389
4.12,91.61,2.27,-0.0020185817410348075,0.0718172497459989
1.26,200.45,3.55,-0.020603549453470472,-0.007682864755807679
6.8,121.54,3.16,-0.06193636898407219,0.10091276384975163
8.11,143.46,4.79,-0.11334470936598612,0.08399319261308963
5.06,161.09,3.02,-0.08343870744130916,0.028583725615334975
3.37,17.78,5.65,0.05597594672949908,0.017950359329958917
5.59,126.86,1.95,-0.05843205644356127,0.0779374537560666
10.0,353.46,12.71,0.17251817652942533,-0.019777976994825343
5.94,153.78,3.26,-0.09283857327044899,0.04572250157604487
1.72,10.81,4.62,0.029482521506611105,0.005629424861000962
4.2,124.38,0.55,-0.04135606825876343,0.060444264712893464
4.79,129.57,1.19,-0.05319370654042733,0.06436873812488397
2.33,75.23,2.78,0.010364555999868547,0.03931160228576375
4.0,22.92,5.94,0.06424916662851164,0.02716634345576505
3.27,79.25,2.7,0.010639571357599487,0.05604023661279274
10.0,145.97,6.72,-0.14391000103788873,0.09717819306984805
1.36,15.42,4.3,0.02287987886199295,0.006310761972378832
6.39,10.25,8.57,0.1095192869872301,0.01980431324729607
3.85,129.73,0.38,-0.04291686685522146,0.05163857745826331
4.84,133.37,1.34,-0.05793987584809353,0.06133399811557894
7.13,145.18,3.92,-0.10189716357397602,0.07087313673280933
8.48,135.65,4.94,-0.10544911830700474,0.10308329166327772
1.81,177.07,2.92,-0.03154391500736073,0.0016145049800763123
7.85,148.1,4.72,-0.11595264753733459,0.07217416654069007
6.76,20.02,8.46,0.11059783391950907,0.04029804529944728
0.69,216.18,3.73,-0.009720286114241083,-0.007108964796569959
3.58,138.16,0.84,-0.046520048359256355,0.04165220019846818
9.81,354.41,12.49,0.16957121928577606,-0.016596723638716504
6.79,144.2,3.56,-0.0958926116993216,0.06915993276334921
3.09,47.8,4.22,0.036208785772876624,0.03993272701904839
5.0,108.12,1.83,-0.027106150957368156,0.08283344779841255
3.5,353.72,6.51,0.06068219942215383,-0.006677937752699962
