a e inc Omega omega Manom LibCen LibAmp KozCen KozAmp
39.498179171203304 0.285786575761461 33.41473004327337 254.71750403351388 261.33689261737834 240.35635354283613 173.25 72.75 262.5 30.0
39.570208017404404 0.250190235891909 17.95539853689614 279.0985211720563 273.0810563531566 204.586080376257 172.5 105.0 262.5 45.0
39.41056454349158 0.24623052807285 35.48450186746523 203.34898983928073 77.31370628752975 277.19542666920114 172.5 30.0 82.5 45.0
39.25277126142137 0.277470261064456 36.385602738349945 97.07693501070639 70.7164160100154 335.4946990988567 170.25 114.75 82.5 45.0
39.34512422695151 0.293481980158899 45.089119371429035 187.1310871527032 231.32181944775033 60.610159124600024 173.25 53.25 262.5 60.0
39.51757451667454 0.290209206684707 27.424187031926298 127.52497285726297 69.40762557183554 224.96123952075376 172.5 102.0 82.5 60.0
39.31994031553663 0.391904922760581 45.925797528904745 105.13846040606701 285.3469441321182 199.65806852872822 171.75 59.25 262.5 45.0
39.309406027599046 0.21120822217764 19.709915214967857 314.29238997901456 105.20165050867656 185.94687851077182 171.75 87.75 82.5 60.0
39.27992295518199 0.269860856146764 20.953886144922116 19.15774287587425 113.35517246345644 123.48846602238815 172.5 90.0 82.5 60.0
39.43684272243555 0.19949048823857 21.33078672284329 317.3840498797129 250.52366829078284 330.5570055028893 173.25 48.75 262.5 60.0
39.53679623564071 0.232545134441285 21.392710754156976 169.20795106115324 308.77358695496633 350.5682192287092 172.5 120.0 262.5 45.0
39.43941371725155 0.228341755293308 28.05760671103127 249.11764986584808 257.59813753228786 117.91144447559829 172.5 45.0 262.5 30.0
39.261613117889375 0.285224668052106 24.371849044090236 250.64744907857266 110.08205970515145 100.83791378429133 171.75 99.75 82.5 45.0
39.3319038565837 0.286399481076484 26.71099249489137 196.39913122930952 102.33288109757405 120.56858792523299 174.75 93.75 82.5 45.0
39.388816574464954 0.362486895420606 48.96006624365639 72.12970446651339 131.4394100567563 334.0945285589119 173.25 51.75 82.5 60.0
39.58999503527941 0.24224363740271 19.01441098696781 121.14033048775707 80.558927342684 70.5067966591687 172.5 120.0 82.5 60.0
39.29440352234915 0.242938697114335 14.779710506384623 256.7400329477895 131.44859923053968 222.19706477745248 171.75 102.75 82.5 60.0
39.4490606204503 0.281082995494052 18.13565358980275 276.3968058317512 237.56614499317098 338.2761554058889 173.25 77.25 255.0 67.5
39.39771677379096 0.300733770781693 35.966477486059986 67.68582308723866 61.47116428850812 346.1726841529061 172.5 121.5 82.5 45.0
39.365121360932996 0.364505841895325 55.42220584753151 70.28411869521163 76.40697309911917 256.0852455344065 172.5 61.5 82.5 30.0
39.604166057396974 0.268968782484257 32.16024054471576 213.96388093585767 259.1494044277483 33.073592827047754 172.5 120.0 262.5 30.0
39.297102305045776 0.256140299443174 32.00022596638408 62.75987308526195 263.7385584274228 20.95692771791952 172.5 96.0 262.5 30.0
39.37096148375157 0.377698276010104 45.97705295777554 272.70936090048957 156.06666007549006 80.95328023323913 171.75 86.25 82.5 75.0
39.30967607523091 0.286255603508217 48.35466923576129 322.34121311587063 81.6702222844694 204.412747195981 172.5 75.0 82.5 30.0
39.41790419646443 0.269935403015619 27.323854839706023 19.650980348737935 279.4329446624478 260.8022626182544 172.5 30.0 262.5 30.0
39.38120547725796 0.247763964843792 14.579985613204766 197.88024350281398 264.27638839714695 129.7213383184932 171.75 77.25 262.5 60.0
39.43239080623128 0.25523127477479 21.48864614313691 272.0130368167353 285.1780709955739 208.0041559367274 172.5 30.0 262.5 45.0
39.394554952647674 0.287669575469743 28.866348603301393 66.54546633469805 262.47863497253604 239.2915410101693 172.5 15.0 262.5 30.0
39.39821299685387 0.189089186291305 22.427138138479464 357.27435468612526 80.86193443732014 285.2794154207161 172.5 30.0 82.5 60.0
39.40863509066162 0.210998086913925 25.246475886188154 143.78892736506697 114.3809955585658 58.023974551841484 174.0 48.0 82.5 60.0
39.323053006420736 0.267235635865681 25.675833336878828 184.864277829917 65.03161515993851 70.66929973257129 172.5 85.5 82.5 60.0
39.41854678166465 0.306401727677118 43.81020491035773 254.578733084745 69.18330533089491 138.20260608086414 172.5 46.5 82.5 30.0
39.355436774684634 0.358489917585723 52.09398209962381 337.408319419211 92.59488864106136 166.94559799912653 172.5 45.0 82.5 15.0
39.35253560670452 0.354778192944215 44.99522570577878 148.5213631656419 281.1365649390525 41.03476966577235 172.5 75.0 262.5 30.0
39.577531156386016 0.266992728432598 36.18716217740807 0.695164370916062 275.0877444638413 274.4108744014418 172.5 120.0 262.5 30.0
39.4816339028361 0.299324632441732 33.24814518720178 357.5135171367807 70.34724033406036 29.91692383770627 172.5 91.5 82.5 45.0
39.32924636209925 0.245586859629988 32.730288420135416 147.32007143814087 268.2166811649647 330.1576182087879 171.75 95.25 262.5 30.0
39.409304434987384 0.311777391927475 44.18467743664632 244.67263016919412 308.8068022145213 334.1572581659414 174.0 67.5 262.5 60.0
39.39002555503328 0.38319224115365 47.679084572779075 313.01616610883536 260.171728313098 313.11562692699033 172.5 30.0 262.5 30.0
39.444678416448454 0.262761606345587 25.881313123944317 115.06148386723831 296.930524107916 211.80529608605323 171.0 102.0 262.5 45.0
39.38320118100725 0.419440622320074 54.38466585283942 167.1994028586233 260.6705425057761 285.33758783229297 172.5 58.5 262.5 30.0
39.4601379418657 0.269674894828374 29.197669033296027 50.6784887683631 299.4597140950421 238.46481552959165 172.5 75.0 262.5 45.0
39.29694480589164 0.23416652408836 24.86321839298355 52.903391543366475 120.38023292591977 203.20422549183647 172.5 105.0 82.5 60.0
39.41118985660787 0.235141642479738 23.668905417743996 144.0239619671478 62.77265426334892 347.6958056375166 174.75 86.25 82.5 60.0
39.4177599402718 0.294172009960457 26.528917915221964 294.20935723954983 279.3970495725282 61.848235798368016 173.25 66.75 262.5 45.0
39.43068392120221 0.269999441899342 27.20783515645763 289.2708914890285 35.92717335716628 357.22342904368577 172.5 54.0 82.5 75.0
