aau,laplace_ideg,laplace_Wdeg
30.0,1.7702304033422276,131.78277208784777
30.01,1.7702305936975224,131.78277798519287
30.020000000000003,1.7702307328685818,131.7827822984761
30.030000000000005,1.7702308289400939,131.78278527733303
30.040000000000006,1.770230889954502,131.78278717023053
30.050000000000008,1.7702309239115215,131.78278822447882
30.06000000000001,1.7702309387676702,131.78278868624355
30.07000000000001,1.7702309424358125,131.78278880055782
30.080000000000013,1.7702309427847103,131.78278881133417
30.090000000000014,1.7702309476385882,131.78278896137658
30.100000000000016,1.7702309647767012,131.782789492393
30.110000000000017,1.7702310019329028,131.78279064500708
30.12000000000002,1.7702310667951981,131.7827926587701
30.13000000000002,1.770231167005298,131.78279577217273
30.140000000000022,1.7702313101581566,131.78280022265662
30.150000000000023,1.7702315038015086,131.7828062466262
30.160000000000025,1.7702317554353826,131.78281407946037
30.170000000000027,1.7702320725116132,131.7828239555247
30.180000000000028,1.7702324624333252,131.782836108184
30.19000000000003,1.7702329325544166,131.78285076981663
30.20000000000003,1.770233490179022,131.78286817183425
30.210000000000033,1.7702341425610144,131.78288854472223
30.220000000000034,1.7702348969038124,131.78291211821045
30.230000000000036,1.7702357603676617,131.78293912433196
30.240000000000038,1.7702367400059003,131.78296977314216
30.25000000000004,1.7702378429279688,131.78300431578623
30.26000000000004,1.7702390760943125,131.78304296579725
30.270000000000042,1.7702404464454704,131.78308594912892
30.280000000000044,1.7702419608642173,131.7831334899034
30.290000000000045,1.7702436261768635,131.7831858112575
30.300000000000047,1.7702454491525463,131.78324313543877
30.31000000000005,1.7702474365023013,131.78330568383663
30.32000000000005,1.7702495948780401,131.78337367700092
30.33000000000005,1.7702519308714513,131.7834473346581
30.340000000000053,1.770254451012833,131.78352687572593
30.350000000000055,1.770257161769843,131.78361251832925
30.360000000000056,1.7702600695461668,131.7837044798161
30.370000000000058,1.7702631806800915,131.7838029767753
30.38000000000006,1.770266501442979,131.78390822505597
30.39000000000006,1.7702700380376188,131.78402043979003
30.400000000000063,1.7702737965964448,131.78413983541887
30.410000000000064,1.7702777831795837,131.78426662572727
30.420000000000066,1.7702820037726898,131.7844010238878
30.430000000000067,1.7702864642844867,131.78454324252436
30.44000000000007,1.7702911705438673,131.7846934938083
30.45000000000007,1.7702961282962801,131.78485198961542
30.460000000000072,1.77030134319881,131.7850189418047
30.470000000000073,1.7703068208125936,131.78519456275825
30.480000000000075,1.7703125665890913,131.78537906654444
30.490000000000077,1.7703185858398531,131.78557267178033
30.500000000000078,1.7703248836523178,131.78577561009072
30.51000000000008,1.77033146456809,131.78598815925707
30.52000000000008,1.7703383304438363,131.78621086542287
30.530000000000083,1.7703452294845397,131.78647065272077
30.540000000000084,1.7703529928078852,131.7866817698577
30.550000000000086,1.7703607553309608,131.78693492212068
30.560000000000088,1.7703688319517892,131.7871980397708
30.57000000000009,1.7703772231840857,131.78747174780915
30.58000000000009,1.7703859326857079,131.78775633056208
30.590000000000092,1.770394964504323,131.7880520176961
30.600000000000094,1.7704043226964044,131.78835902328066
30.610000000000095,1.7704140112290983,131.78867755538346
30.620000000000097,1.770424033943355,131.78900781924906
30.6300000000001,1.7704343945348988,131.7893500185778
30.6400000000001,1.7704450965413094,131.78970435611942
30.6500000000001,1.7704561433313262,131.79007103398428
30.660000000000103,1.7704675380948582,131.79045025382516
30.670000000000105,1.7704792838330259,131.79084221695595
30.680000000000106,1.7704913833479017,131.791247124437
30.690000000000108,1.7705038392317565,131.791665177143
30.70000000000011,1.770516653855678,131.79209657582103
30.71000000000011,1.7705298293574705,131.79254152114385
30.720000000000113,1.7705433676287503,131.79300021376048
30.730000000000114,1.7705572703011625,131.7934728543461
30.740000000000116,1.7705715387316512,131.79395964365204
30.750000000000117,1.770586173986714,131.79446078255606
30.76000000000012,1.7706011768255998,131.79497647211372
30.77000000000012,1.7706165476824072,131.79550691360947
30.780000000000122,1.7706322866471091,131.79605230860668
30.790000000000123,1.7706483934456205,131.7966128589943
30.800000000000125,1.770664867419217,131.79718876702373
30.810000000000127,1.770681707504112,131.79778023532486
30.820000000000128,1.7706989122130383,131.79838746687486
30.83000000000013,1.7707164796235528,131.7990106648567
30.84000000000013,1.7707344073859597,131.79965003223683
30.850000000000133,1.7707526927916812,131.80030577052648
30.860000000000134,1.7707713330624586,131.80097807563217
30.870000000000136,1.7707903267554224,131.80166711911104
30.880000000000138,1.7708096867467447,131.80237287829235
30.89000000000014,1.770829142242407,131.80309902449787
30.90000000000014,1.7708492693601785,131.8038381686305
30.910000000000142,1.770869608496103,131.80459642861672
30.920000000000144,1.77089025576755,131.80537266074282
30.930000000000145,1.7709112083361545,131.80616700238335
30.940000000000147,1.770932457657922,131.80697965435377
30.95000000000015,1.7709539931556983,131.80781083216348
30.96000000000015,1.7709758027792064,131.80866075780568
30.97000000000015,1.7709978730857074,131.80952965771434
30.980000000000153,1.7710201891965767,131.8104177622421
30.990000000000155,1.7710427347069437,131.81132530564054
31.000000000000156,1.771065491569731,131.8122525262511
31.010000000000158,1.7710884399605293,131.81319966680854
31.02000000000016,1.7711115581247774,131.81416697482055
31.03000000000016,1.771134822206753,131.81515470301034
31.040000000000163,1.7711582060589042,131.8161631098205
31.050000000000164,1.7711816810293912,131.81719245997948
31.060000000000166,1.771205215725216,131.8182430251366
31.070000000000167,1.771228775747792,131.81931508457336
31.08000000000017,1.7712523233972703,131.82040892600003
31.09000000000017,1.7712758173413017,131.8215248464499
31.100000000000172,1.771299212243222,131.8226631532846
31.110000000000174,1.7713224583437746,131.82382416532667
31.120000000000175,1.7713455009895043,131.8250082141401
31.130000000000177,1.7713682800997548,131.82621564548043
31.140000000000178,1.7713907295627909,131.82744682094392
31.15000000000018,1.7714127765498282,131.82870211984826
31.16000000000018,1.7714343407337252,131.82998194138617
31.170000000000183,1.7714553333965852,131.83128670710175
31.180000000000184,1.7714756564074812,131.83261686375175
31.190000000000186,1.7714952010478695,131.8339728866301
31.200000000000188,1.7715138466577576,131.83535528345573
31.21000000000019,1.771531459070247,131.8367645989568
31.22000000000019,1.7715478887954264,131.83820142032943
31.230000000000192,1.7715629689065688,131.8396663838245
31.240000000000194,1.7715765125720269,131.84116018283726
31.250000000000195,1.771588310165267,131.84268357808907
31.260000000000197,1.771598125874029,131.84423741090333
31.2700000000002,1.7716056937207882,131.8458226214275
31.2800000000002,1.7716107129105447,131.84744027559086
31.2900000000002,1.7716128424703472,131.84909160950676
31.300000000000203,1.7716116953495493,131.85077811428508
31.310000000000205,1.771606832966225,131.85250173328683
31.320000000000206,1.7715977649711947,131.8542654585916
31.330000000000208,1.7715839838067369,131.85607599355856
31.34000000000021,1.7715654299906984,131.85797043822257
31.35000000000021,1.771534541501837,131.85957731928767
31.360000000000213,1.7715037212286497,131.86163859197745
31.370000000000214,1.7714624027449712,131.86363474169116
31.380000000000216,1.7714111009928237,131.8656721467412
31.390000000000217,1.7713483549956093,131.86776334312802
31.40000000000022,1.7712722560663592,131.86991568512477
31.41000000000022,1.7711804411164616,131.87213638008896
31.420000000000222,1.7710699826677356,131.87443369750565
31.430000000000224,1.7709372207107728,131.87681767226022
31.440000000000225,1.7707775233050718,131.87930083157082
31.450000000000227,1.7705849439843528,131.88189914263396
31.46000000000023,1.7703517220458085,131.8846333576636
31.47000000000023,1.7700675355198145,131.88753100851926
31.48000000000023,1.7697183515641368,131.8906294701649
31.490000000000233,1.7692845964071549,131.89398083811747
31.500000000000234,1.7687381236503965,131.89766001701796
31.510000000000236,1.7680369473773525,131.9017787951056
31.520000000000238,1.7671155481690528,131.90651180292645
31.53000000000024,1.7658657033917586,131.91214798333718
31.54000000000024,1.7640949325860948,131.9192025544215
31.550000000000242,1.7614246927537442,131.92869262040537
31.560000000000244,1.7569939315710112,131.94294536340396
31.570000000000245,1.7483307873184597,131.96870986738256
31.580000000000247,1.7242765667310969,132.0371656708375
31.59000000000025,1.3508192263419296,133.36699384230292
31.60000000000025,1.8443262887440106,131.73012368020235
31.61000000000025,1.807793340798824,131.82326570260386
31.620000000000253,1.7968645100952998,131.85368057441826
31.630000000000255,1.791650550964582,131.869703585873
31.640000000000256,1.7886259180485,131.8801725356204
31.650000000000258,1.7866708524783774,131.88792852161686
31.66000000000026,1.7853183524653857,131.89416452337022
31.67000000000026,1.7843390283450449,131.89946917468043
31.680000000000263,1.783607037185054,131.90416647428813
31.690000000000264,1.7830475839185869,131.9084495073612
31.700000000000266,1.7826134225854122,131.91244052508085
31.710000000000267,1.7822732438497082,131.91622071928242
31.72000000000027,1.782005479717751,131.91984614306486
31.73000000000027,1.7817947898500943,131.9233567567272
31.740000000000272,1.7816299664200899,131.92678182982755
31.750000000000274,1.7815026314972258,131.93014330409065
31.760000000000275,1.7814063979467973,131.9334579620338
31.770000000000277,1.7813363121948254,131.93673886847785
31.78000000000028,1.7812884742522332,131.939996354317
31.79000000000028,1.7812597725258708,131.94323870360162
31.80000000000028,1.7812476949006166,131.94647264332747
31.810000000000283,1.7812501916711059,131.9497036990067
31.820000000000285,1.7812655744473649,131.95293645705763
31.830000000000286,1.781292440481225,131.95617476131022
31.840000000000288,1.7813296152561306,131.9594218621527
31.85000000000029,1.7813761083970265,131.9626805311216
31.86000000000029,1.781431079429207,131.96595314992908
31.870000000000292,1.781493810911701,131.96924178034237
31.880000000000294,1.7815636871566143,131.97254821955423
31.890000000000295,1.7816401772250279,131.97587404444138
31.900000000000297,1.781722821229474,131.97922064722874
31.9100000000003,1.781811219216543,131.98258926444566
31.9200000000003,1.7819050220800459,131.98598100060178
31.9300000000003,1.7820039240849834,131.98939684767257
31.940000000000303,1.7821076566788951,131.99283770123554
31.950000000000305,1.7822159833393216,131.9963043739102
31.960000000000306,1.7823286952606352,131.999797606613
31.970000000000308,1.7824456077250723,132.00331807803147
31.98000000000031,1.7825665570347453,132.00686641263755
31.99000000000031,1.7826913979061259,132.0104431874964
32.00000000000031,1.782820001247805,132.01404893807745
32.01000000000032,1.7829522522574488,132.01768416323384
32.020000000000316,1.783088048785833,132.02134932948573
32.030000000000314,1.783227299925359,132.02504487471973
32.04000000000032,1.7833699247880315,132.02877121139386
32.050000000000324,1.783515851444,132.0325287293247
32.06000000000032,1.7836650159966998,132.03631779811838
32.07000000000032,1.783817361774626,132.040138769298
32.080000000000325,1.7839728386230542,132.04399197817048
32.09000000000033,1.7841314022816848,132.0478777454697
32.10000000000033,1.7842930138364137,132.0517963788064
32.110000000000326,1.7844576392352374,132.05574817395132
32.12000000000033,1.7846252488598127,132.05973341597343
32.13000000000034,1.7847958171454656,132.06375238025177
32.140000000000335,1.7849693222434753,132.06780533337783
32.15000000000033,1.785145745720367,132.07189253396106
32.16000000000034,1.7853250722896599,132.0760142333506
32.17000000000034,1.7855072895721804,132.08017067628234
32.18000000000034,1.7856923878815498,132.0843621014611
32.19000000000034,1.7858803600319237,132.0885887420846
32.200000000000344,1.786071201165459,132.09285082631672
32.21000000000035,1.786264908597263,132.09714857771527
32.22000000000035,1.7864614816759414,132.1014822156196
32.230000000000345,1.7866609216580167,132.1058519555023
32.24000000000035,1.7868632315947641,132.11025800928877
32.250000000000355,1.7870684162301642,132.1147005856487
32.26000000000035,1.7872764819088174,132.11917989026136
32.27000000000035,1.7874874364928288,132.12369612605835
32.280000000000356,1.7877012892867696,132.12824949344557
32.29000000000036,1.7879180509699235,132.13284019050676
32.30000000000036,1.7881377335351274,132.13746841319005
32.31000000000036,1.7883603502335874,132.14213435547987
32.32000000000036,1.7885859155251174,132.14683820955486
32.33000000000037,1.7888144450333074,132.1515801659335
32.340000000000366,1.7890459555052003,132.15636041360872
32.350000000000364,1.7892804647750669,132.1611791401723
32.36000000000037,1.789517991731945,132.1660365319298
32.370000000000374,1.7897585562906277,132.17093277400753
32.38000000000037,1.790002179365819,132.1758680504514
32.39000000000037,1.790248882849211,132.1808425443194
32.400000000000375,1.790498689589252,132.18585643776697
32.41000000000038,1.7907516233734104,132.1909099121271
32.42000000000038,1.7910077089127492,132.19600314798498
32.430000000000376,1.79126697182865,132.2011363252477
32.44000000000038,1.7915294386415352,132.20630962320936
32.45000000000039,1.7917951367614664,132.21152322061246
32.460000000000385,1.7920640944804858,132.2167772957051
32.47000000000038,1.7923363409666122,132.22207202629485
32.48000000000039,1.7926119062593797,132.22740758979958
32.49000000000039,1.7928908212668333,132.23278416329515
32.50000000000039,1.7931731177639232,132.2382019235605
32.51000000000039,1.7934588283922002,132.24366104712
32.520000000000394,1.7937479866607717,132.24916171028408
32.5300000000004,1.7940406269484541,132.25470408918687
32.5400000000004,1.7943367845070675,132.26028835982265
