i_mid_deg,node_mid_deg,diff_mid_deg,q_mid,p_mid
10.0,356.1,1.02,0.17324605690674844,-0.011810731277506847
10.0,348.43,2.34,0.17011971606393939,-0.03482774487919723
10.0,359.64,0.4,0.17364475000056984,-0.0010910564996384107
10.0,9.21,1.26,0.17140956535707658,0.02779299392192013
10.0,0.56,0.24,0.17363988359941537,0.0016971831448843765
10.0,358.59,0.59,0.17359559879344894,-0.004272901425227449
10.0,25.31,4.03,0.15697933274460052,0.07423731338151854
10.0,16.93,2.59,0.16612248124738024,0.05056689461752226
9.5,24.93,3.9,0.14966903707153462,0.06956932903529542
10.0,348.63,2.31,0.1702402511533641,-0.03423370406902102
9.38,343.31,3.19,0.15611558926432392,-0.04680722313190471
10.0,8.12,1.07,0.17190725285740238,0.024527250601462044
8.92,354.76,1.6,0.15440724584374388,-0.014160856502239237
10.0,2.91,0.16,0.17342426039765643,0.008815640224717433
10.0,344.92,2.95,0.16766834311447967,-0.045177608660606584
9.26,8.33,1.3,0.15921718615285016,0.02331242215635962
10.0,344.74,2.98,0.16752558629504152,-0.0457041304867339
10.0,4.83,0.5,0.1730315371926683,0.014621106106859327
10.0,1.22,0.13,0.1736088137576727,0.0036972141809081776
10.0,354.13,1.36,0.17273765393518237,-0.01775929390530439
4.68,74.74,9.69,0.02147461613306442,0.07871384095572705
10.0,14.13,2.11,0.16839433498161566,0.042391479723468156
10.0,9.46,1.3,0.17128666423312477,0.02854064230066627
7.84,74.64,10.69,0.03613194974047008,0.13153482289318946
10.0,354.58,1.28,0.17287180603328722,-0.016402081753098124
9.6,352.08,1.73,0.16517801063407436,-0.022979114087124594
10.0,7.2,0.91,0.17227890991982997,0.02176388760954518
10.0,351.42,1.83,0.17170479729720184,-0.025906605184250378
10.0,8.01,1.05,0.17195402495535267,0.024197167369337916
10.0,359.63,0.4,0.1736445569305276,-0.0011213632090297716
10.0,3.75,0.31,0.1732763835890688,0.011357134204529086
10.0,352.44,1.65,0.1721387636425415,-0.0228459112022925
10.0,334.27,4.76,0.15643093210363537,-0.07538602714186243
10.0,3.63,0.29,0.17329978986043806,0.010994200351722497
10.0,345.5,2.85,0.16811707346419702,-0.043478031428292464
10.0,3.59,0.28,0.17330742302749885,0.010873211605287354
10.0,356.94,0.87,0.17340058681665008,-0.009269633147390275
10.0,15.54,2.35,0.16730023424808366,0.04652226593344457
10.0,356.84,0.89,0.17338414415884681,-0.009572259991769694
10.0,340.17,3.76,0.16335140981597585,-0.058906761226355964
10.0,0.54,0.25,0.17364046544933454,0.0016365712890851702
9.15,12.51,1.95,0.15524427700397678,0.03444525564661416
10.0,5.42,0.6,0.17287180603328725,0.016402081753098024
10.0,4.92,0.51,0.17300835695328798,0.01489288526006616
10.0,346.33,2.71,0.16872924486599802,-0.04103817166975011
10.0,8.16,1.08,0.1718900877148617,0.02464725851738797
10.0,7.19,0.91,0.17228270581082103,0.021733818936116398
10.0,355.73,1.08,0.17316617471035814,-0.01292925145658175
10.0,15.25,2.3,0.16753356061902797,0.04567489106014686
10.0,358.1,0.67,0.17355270866710615,-0.005757336307389572
6.67,73.14,10.05,0.0336876679674357,0.11115811134543571
10.0,352.24,1.69,0.17205796780201552,-0.023446648436107026
10.0,3.93,0.34,0.17323984907440065,0.011901441077646206
10.0,346.37,2.7,0.16875785379396413,-0.04092036644387284
10.0,20.26,3.16,0.16290472342262433,0.06013102937455893
7.24,73.57,10.31,0.03564561369633195,0.12087969214466786
10.0,8.1,1.07,0.171915804009629,0.024467242156986712
10.0,358.72,0.56,0.17360484685306854,-0.003879014845088816
10.0,1.48,0.08,0.17359024890427358,0.004484985217160351
10.0,6.68,0.82,0.17246933485324895,0.020199458961162445
10.0,351.05,1.89,0.17153392068834106,-0.027014878499295965
10.0,352.03,1.72,0.17197087585943907,-0.02407711492648573
8.53,354.02,1.94,0.1475200892840334,-0.015452925001454478
10.0,12.15,1.77,0.1697584476801604,0.036548037543321574
10.0,350.33,2.02,0.17118090705039446,-0.0291682476067728
10.0,22.63,3.57,0.1602788089422598,0.06681611340909005
10.0,19.9,3.1,0.16327931973721035,0.05910628860958556
4.16,20.9,6.21,0.06776898856065512,0.025878460293838116
10.0,7.74,1.0,0.1720661417437539,0.02338658744802653
10.0,31.04,5.0,0.14878306575085512,0.08953931512370712
10.0,352.84,1.58,0.17229406199514463,-0.0216436089471941
10.0,16.7,2.55,0.1663241307582817,0.04989963060532424
10.0,344.78,2.97,0.16755745296983196,-0.04558716443592816
8.74,20.27,3.22,0.14254063417853374,0.05264255145793409
10.0,11.41,1.64,0.17021631003474408,0.03435254583290281
10.0,350.77,1.94,0.17139985332934732,-0.027852825453156912
10.0,14.31,2.14,0.16826032744735714,0.042920296065544046
9.86,351.8,1.76,0.16949059064871932,-0.02442396721850194
10.0,17.25,2.65,0.16583747299056348,0.051493904096989285
10.0,357.36,0.8,0.173463877390867,-0.00799830279322202
10.0,19.6,3.05,0.16358655993406432,0.05825055378264296
10.0,18.18,2.81,0.16497983760278903,0.05417880389601784
10.0,4.28,0.4,0.1731639154928206,0.012959474458522335
10.0,359.98,0.34,0.17364816708767847,-6.06146475766073e-05
5.1,47.92,7.41,0.05957407577935443,0.06597821997003836
9.79,6.09,0.74,0.1690778996067883,0.018039368754946408
9.83,353.88,1.4,0.16975243414566515,-0.018201235602033974
10.0,358.53,0.6,0.17359102903792836,-0.004454687935076651
10.0,342.56,3.35,0.16566580122029195,-0.05204355784421847
10.0,359.8,0.38,0.17364711974280791,-0.0006061452571240973
7.4,27.77,4.63,0.11396157062217246,0.06000888366815285
10.0,356.92,0.87,0.17339734054017059,-0.009330160804719396
8.16,348.05,2.85,0.1388619210174789,-0.029389381106142937
10.0,9.22,1.26,0.171404711953855,0.027822910111305672
10.0,343.58,3.18,0.16656599931257404,-0.04908622495211242
10.0,15.21,2.3,0.1675654068789062,0.045557919449338534
10.0,353.04,1.55,0.17236856261496036,-0.02104205857558363
10.0,24.99,3.97,0.15739150165594057,0.07335942211832004
10.0,9.36,1.28,0.1713362161412708,0.028241647357007044
10.0,13.51,2.0,0.16884318701912104,0.04056683133142046
10.0,6.56,0.8,0.17251126220279842,0.01983819599265861
10.0,359.39,0.45,0.17363833641074652,-0.0018487118634918326
6.48,11.06,3.74,0.11076028411192865,0.021650013167577406
10.0,0.45,0.26,0.1736428219481531,0.0013638155769014077
9.41,11.35,1.69,0.1603006631765399,0.032176732855221796
10.0,353.06,1.54,0.17237589717758878,-0.020981889315958787
10.0,12.77,1.87,0.1693530287421014,0.03838282510345981
10.0,357.41,0.79,0.17347079117575248,-0.007846923977220163
10.0,352.58,1.63,0.17219407280183524,-0.022425229072677584
10.0,351.86,1.75,0.17189868075879844,-0.024587256057366346
10.0,15.06,2.27,0.167684102859606,0.04511907861664366
7.66,46.07,6.96,0.09247679900322188,0.0959969600230864
7.1,14.44,3.43,0.11969682041107693,0.030822008953164556
10.0,1.88,0.01,0.17355470778312393,0.005696754634022963
10.0,10.31,1.45,0.17084442225201607,0.031078497267735424
5.49,106.67,12.56,-0.027444377186466477,0.09165119686969465
10.0,359.53,0.42,0.17364233530779308,-0.0014244282718911974
4.86,13.59,5.33,0.08234929675185133,0.019907178352958816
10.0,6.74,0.83,0.1724480874662693,0.02038005731767549
8.61,354.59,1.83,0.14904104147502983,-0.014114771845141445
10.0,343.89,3.13,0.16682914205364288,-0.04818430209820677
10.0,357.65,0.75,0.1735021383440765,-0.007120224510417029
10.0,355.52,1.12,0.17311762351112983,-0.013563850371649897
10.0,350.94,1.91,0.17148173975091408,-0.027344149996764863
10.0,10.63,1.5,0.17066818352809854,0.032032182852017456
10.0,356.79,0.9,0.1733757247674373,-0.009723562537035177
7.77,19.24,3.45,0.1276455915314632,0.04455084238421202
10.0,2.7,0.13,0.17345540647709398,0.008179949322086526
10.0,9.26,1.27,0.17138524612958853,0.027942566384392176
9.08,6.49,1.19,0.15680205360908603,0.01783761552935209
6.81,348.25,3.75,0.11609254097491928,-0.024147283249724257
9.36,10.51,1.57,0.15990861554072636,0.029666179033977766
10.0,8.0,1.05,0.17195824553872419,0.024167155361971074
7.47,9.47,2.77,0.12823530394695806,0.021390212265751815
7.07,47.63,7.14,0.08294680136506571,0.09093391199789967
10.0,348.21,2.38,0.16998473337528303,-0.03548069935020648
10.0,6.24,0.74,0.17261936846515066,0.01887440695063973
10.0,8.69,1.17,0.17165474377557285,0.02623620678353161
8.86,12.43,2.06,0.15041033438642765,0.03315242798198755
10.0,16.9,2.59,0.1661489352385678,0.050479906162115715
10.0,12.43,1.82,0.1695778139037259,0.03737719409852902
6.79,45.53,6.89,0.08282480041707355,0.08437145082443342
10.0,353.32,1.5,0.17246933485324895,-0.020199458961162462
10.0,0.88,0.19,0.1736276966377439,0.0026669396913642993
9.61,358.28,0.74,0.16686561671214986,-0.005010754890490304
10.0,3.66,0.3,0.1732940095552981,0.011084938398297548
10.0,3.96,0.35,0.17323359374736572,0.011992147614937915
10.0,341.19,3.59,0.16437414939420836,-0.0559895402550894
9.38,348.19,2.39,0.15953152795960898,-0.03335693234605814
10.0,6.23,0.74,0.17262266004144708,0.018844278899994727
9.69,22.58,3.52,0.15541485670616104,0.06462932013103634
6.8,21.24,4.22,0.1103609184589071,0.04289484103751103
10.0,3.8,0.32,0.17326640664230183,0.01150834203133967
8.9,359.4,1.18,0.15470190343082543,-0.001620093765869095
10.0,1.66,0.05,0.17357530229800328,0.005030312038292019
9.78,5.78,0.69,0.16900190727949102,0.017106988371269713
9.81,20.25,3.14,0.15985043086678627,0.05897193737115535
10.0,356.9,0.88,0.17339407313575106,-0.009390687325197034
9.95,348.36,2.35,0.1692352414704627,-0.03486215052495654
10.0,8.98,1.22,0.1715197522181836,0.027104689742896947
10.0,349.53,2.15,0.17075696868862894,-0.03155546309779654
10.0,2.45,0.09,0.17348944695546545,0.007423031869293556
10.0,359.57,0.41,0.173643287430662,-0.0013032027157350507
10.0,1.42,0.09,0.17359485038745573,0.004303199507652699
10.0,6.03,0.71,0.1726873871739401,0.018241598561625612
9.55,7.26,1.01,0.1645781379576264,0.02096617341421823
10.0,355.17,1.18,0.17303153719266834,-0.014621106106859232
10.0,346.73,2.64,0.16901163121190035,-0.03985922882016653
10.0,12.22,1.78,0.16971366914708333,0.03675540928462286
10.0,346.53,2.67,0.16887146686171473,-0.04044894667378355
10.0,356.53,0.94,0.1733298157064102,-0.010510213805041257
10.0,3.5,0.27,0.17332428881190604,0.010600967639455446
10.0,354.21,1.34,0.1727622821987958,-0.017518089408078967
10.0,350.45,2.0,0.17124162139906227,-0.028809663442428815
10.0,8.83,1.19,0.17159012426034842,0.026655559708323253
10.0,356.64,0.92,0.1733496744204197,-0.0101774252824715
9.21,5.99,1.04,0.1591796009002662,0.016702361750232503
8.23,23.95,3.87,0.13082219708932882,0.0581090534609271
8.82,12.27,2.05,0.14982824602950565,0.032585670671516326
10.0,5.01,0.53,0.1729847498329851,0.01516462766655907
10.0,9.08,1.24,0.17147218439487097,0.027404006748962404
10.0,6.31,0.76,0.17259618020468445,0.019085287155238013
10.0,2.03,0.01,0.17353919896913705,0.006151099755008474
10.0,341.9,3.47,0.16505532464091366,-0.053948395849444906
10.0,5.12,0.55,0.17295531705616246,0.015496706393557193
10.0,345.96,2.77,0.16846071558672832,-0.04212691433102156
8.86,0.65,1.16,0.1540107113651241,0.0017472710569013423
4.82,24.15,5.83,0.07667154179786666,0.03437716616261158
10.0,351.45,1.82,0.1717183384264144,-0.025816697215507965
10.0,353.84,1.41,0.1726455538350938,-0.018633366524048515
10.0,0.69,0.22,0.17363558586445924,0.0020911548368803623
8.9,7.3,1.41,0.15345637238139906,0.01965821468170565
10.0,358.27,0.64,0.17356902707257651,-0.005242370468119077
10.0,353.39,1.49,0.17249388442569405,-0.019988732895836834
10.0,358.72,0.56,0.17360484685306854,-0.003879014845088816
10.0,353.55,1.46,0.17254903085453885,-0.019506961788172038
10.0,359.74,0.39,0.17364638977641605,-0.0007879877300993035
8.69,15.8,2.59,0.1453798743427693,0.04113835780142489
10.0,357.42,0.79,0.17347215808022987,-0.007816647493237825
10.0,358.96,0.52,0.17361957215502455,-0.0031517886591631624
5.22,28.69,5.83,0.07981056110032553,0.043676902811284155
10.0,2.53,0.1,0.173478913337828,0.0076652615201413775
10.0,350.16,2.05,0.1710936097543903,-0.029676022446719463
10.0,4.6,0.46,0.17308883578081397,0.013926397060554395
10.0,11.82,1.71,0.1699661324242554,0.03556969828078776
10.0,348.86,2.27,0.17037630203393156,-0.03355004191187148
10.0,1.52,0.08,0.17358707549128094,0.004606172970061808
9.99,354.61,1.27,0.17270924643087684,-0.01629541819404528
6.29,19.84,4.45,0.10305774398796202,0.03718436480030322
10.0,3.2,0.22,0.17337741920857833,0.009693302616688347
10.0,0.09,0.32,0.17364796343712205,0.00027276580746336723
7.38,22.94,4.07,0.11829081707928246,0.05006534443602891
9.46,22.08,3.42,0.1523049025759875,0.061782686169566864
10.0,353.26,1.51,0.1724480874662693,-0.020380057317675494
8.37,357.38,1.79,0.14541286390976063,-0.006654023651168178
10.0,340.06,3.78,0.163238015976589,-0.05922026466567567
4.33,17.06,5.93,0.07217865799988339,0.022149907164805714
10.0,14.91,2.24,0.16780164955224033,0.044679928542835916
6.46,25.76,4.84,0.1013286140119828,0.04889692295769362
10.0,348.59,2.32,0.17021631003474405,-0.03435254583290285
10.0,340.58,3.69,0.16376875187822143,-0.05773634483837152
10.0,10.9,1.55,0.17051534100390225,0.03283607908031554
2.32,56.05,8.84,0.022607154944448777,0.03357965865105051
10.0,4.93,0.52,0.1730057550194041,0.014923080687704246
5.23,95.74,11.57,-0.009116714262999617,0.09069696440445148
5.49,4.06,4.52,0.09543192835859977,0.006773682643853941
10.0,0.31,0.29,0.17364563600784577,0.0009395224726124126
9.83,353.04,1.54,0.16946735685185388,-0.02068789108308399
10.0,350.84,1.93,0.1714337540487241,-0.027643400293874344
8.95,351.03,2.08,0.15366985116717025,-0.024256440434256794
10.0,354.52,1.29,0.17285453502901454,-0.01658310365851314
10.0,15.39,2.33,0.16742145578782294,0.04608411601551937
10.0,9.75,1.35,0.17114001364403678,0.029407232732181928
9.56,6.12,0.83,0.16513382430962428,0.017706017926937132
10.0,355.16,1.18,0.1730289826928418,-0.014651305584351718
10.0,355.02,1.2,0.17299266630072574,-0.01507405098875362
8.98,3.38,1.05,0.1558181643865548,0.009202723064883156
10.0,348.61,2.31,0.17022829096495454,-0.03429312704021869
8.3,346.01,3.04,0.1400742979596856,-0.034898478742412295
3.87,355.47,6.17,0.06728205512332965,-0.0053306610483018005
10.0,352.44,1.65,0.1721387636425415,-0.0228459112022925
9.65,351.59,1.8,0.16582658106120915,-0.02451671311443542
10.0,346.83,2.62,0.1690809412352333,-0.03956418731698389
6.19,24.23,4.87,0.09832696281720417,0.04425178621440969
10.0,6.12,0.72,0.17265852030522733,0.018512832658866853
10.0,353.4,1.49,0.1724973704904676,-0.01995862672931604
10.0,10.41,1.47,0.17078991985829578,0.031376629548801147
10.0,351.91,1.74,0.17192007173052512,-0.02443723681631973
10.0,3.17,0.21,0.17338247084352662,0.009602521087685383
10.0,25.57,4.07,0.15664083939148937,0.07494889620118123
10.0,356.58,0.93,0.17333892159794806,-0.01035895102344937
10.0,20.18,3.15,0.16298852335541292,0.059903512930944355
9.15,354.37,1.52,0.15825260396619276,-0.015600465280479054
9.28,7.75,1.21,0.15978637433427526,0.021745971156003185
9.18,21.57,3.35,0.14836411182471418,0.05865166517087482
9.29,24.34,3.79,0.14708285708150748,0.0665341124422923
10.0,359.81,0.37,0.1736472228903153,-0.0005758381082846786
10.0,3.87,0.33,0.17325221724270717,0.011720018239388676
7.38,37.16,5.8,0.10236800636541994,0.07758896436705298
10.0,353.32,1.5,0.17246933485324895,-0.020199458961162462
10.0,359.34,0.45,0.17363665698893105,-0.0020002391742246924
10.0,350.65,1.96,0.17134114262897163,-0.02821174311601837
10.0,8.3,1.1,0.17182935002625785,0.025067191238740103
10.0,3.59,0.28,0.17330742302749885,0.010873211605287354
10.0,2.53,0.1,0.173478913337828,0.0076652615201413775
5.83,51.34,7.61,0.06345504024781269,0.07931825614344697
10.0,353.67,1.44,0.17258950766766828,-0.01914553342369102
10.0,356.99,0.86,0.17340861007052208,-0.009118309078739848
10.0,358.32,0.63,0.17357353581307747,-0.00509090094110238
10.0,354.54,1.29,0.17286031309317743,-0.016522765034172673
10.0,14.74,2.21,0.1679334787587551,0.0441818550881303
8.49,25.92,4.1,0.1327853069913567,0.0645343699788517
10.0,359.68,0.4,0.17364546938546688,-0.0009698293389493478
7.98,28.85,4.6,0.12159698811339614,0.06698676032780804
7.13,13.98,3.37,0.12044459238013809,0.029985556875794284
10.0,4.02,0.36,0.17322094061610707,0.012173550801508679
10.0,359.48,0.43,0.1736410261416897,-0.0015759592338746614
10.0,347.75,2.46,0.16969440079668216,-0.036844266111578323
10.0,354.48,1.3,0.1728429157159931,-0.016703774838039146
10.0,353.67,1.44,0.17258950766766828,-0.01914553342369102
10.0,358.58,0.59,0.17359485038745573,-0.004303199507652782
10.0,357.65,0.75,0.1735021383440765,-0.007120224510417029
10.0,2.18,0.04,0.17352250073691153,0.006605402717045001
8.6,1.41,1.4,0.14949006568721615,0.00367956514549805
10.0,353.33,1.5,0.1724728576970328,-0.0201693570761408
10.0,4.57,0.45,0.17309610389828717,0.01383576605321054
10.0,357.29,0.81,0.17345397616474115,-0.008210222876829171
10.0,358.81,0.55,0.17361072581648207,-0.003606312315938962
9.81,13.63,2.01,0.1655831563123005,0.04015056651232886
10.0,354.71,1.26,0.17290857616954616,-0.016009806184524942
10.0,3.1,0.2,0.17339407313575106,0.00939068732519696
10.0,13.64,2.02,0.1687507092724156,0.040949819622343585
10.0,358.94,0.52,0.17361846139574919,-0.0032123931295144925
10.0,353.49,1.47,0.17252850860507218,-0.019687643981831236
10.0,356.81,0.89,0.17337910836834117,-0.00966304240106659
7.54,30.69,4.95,0.1128400607409983,0.06697289040601014
10.0,352.21,1.69,0.17204566758082954,-0.023536734559248002
7.48,1.25,2.52,0.13014912539164974,0.0028398640185006625
10.0,352.31,1.67,0.17208648487082623,-0.023236422526901473
10.0,355.13,1.19,0.17302128756908894,-0.014741901335323947
10.0,356.56,0.94,0.17333529508156234,-0.01041945708919204
10.0,355.35,1.15,0.17307661680093514,-0.014077440242745024
10.0,7.8,1.01,0.1720415570253128,0.02356676183424124
8.36,10.31,2.11,0.14304481900778682,0.026021440782768954
7.51,8.77,2.69,0.12917114024271617,0.019927499887520173
10.0,348.02,2.41,0.16986614050250162,-0.03604419395450777
10.0,12.43,1.82,0.1695778139037259,0.03737719409852902
10.0,4.04,0.36,0.17321668069210736,0.01223401557356869
10.0,0.29,0.29,0.17364595338395294,0.0008789086550032341
10.0,359.57,0.41,0.173643287430662,-0.0013032027157350507
10.0,13.48,2.0,0.16886440461670688,0.0404784196886552
6.3,24.28,4.8,0.10002796744630348,0.04512233104780331
10.0,353.21,1.52,0.17243023685006953,-0.02053053888417752
7.6,22.57,3.93,0.12212704620131577,0.05076157355703183
10.0,357.38,0.8,0.17346665875715292,-0.007937751991292274
10.0,22.62,3.57,0.16029046811273848,0.06678813846219231
10.0,5.73,0.65,0.1727805323682602,0.01733716359692089
10.0,352.37,1.66,0.17211072363418242,-0.02305620127349435
10.0,355.58,1.11,0.1731317326170776,-0.013382554616161724
10.0,352.38,1.66,0.17211474507901803,-0.02302616193442677
7.75,336.47,4.48,0.12363823240976379,-0.05383642709428009
10.0,354.18,1.35,0.17275308606717027,-0.01760854512203277
8.85,24.72,3.87,0.1397498711370836,0.06433687038064094
10.0,344.31,3.05,0.16717786605127136,-0.04696009699296815
9.61,2.03,0.39,0.1668360636675747,0.005913507014255063
10.0,5.86,0.68,0.17274075088573645,0.01772914522693453
10.0,21.28,3.34,0.16180849230721656,0.06302143622856628
10.0,4.78,0.49,0.17304423062761995,0.014470102057030526
10.0,7.4,0.94,0.1722018901926702,0.02236512063721891
10.0,17.98,2.77,0.16516795180765542,0.05360258671659244
10.0,345.84,2.79,0.16837211577261982,-0.042479644976121306
5.93,42.48,6.7,0.07619494923756083,0.0697708933199228
10.0,4.03,0.36,0.17321881329238062,0.012203783373412937
10.0,0.75,0.21,0.17363330080628034,0.002272984417361084
8.11,16.28,2.93,0.13541740534742505,0.0395475141515951
10.0,359.39,0.45,0.17363833641074652,-0.0018487118634918326
10.0,0.19,0.31,0.1736472228903153,0.0005758381082846719
10.0,353.3,1.5,0.17246227340463963,-0.02025966088435674
10.0,359.27,0.47,0.17363408364915733,-0.002212374824310355
6.67,3.2,3.33,0.11596959186515163,0.00648370677919939
10.0,342.66,3.34,0.1657563819946792,-0.051754337355238024
10.0,354.31,1.33,0.17279259388521964,-0.017216535814830895
10.0,352.68,1.61,0.17223294992374333,-0.02212465971740858
10.0,4.78,0.49,0.17304423062761995,0.014470102057030526
10.0,350.78,1.94,0.17140471195385498,-0.027822910111305825
10.0,1.39,0.1,0.17359707974133975,0.004212304870819568
8.98,15.58,2.46,0.1503543869113806,0.04192312966737104
10.0,355.4,1.14,0.17308883578081397,-0.013926397060554496
10.0,13.77,2.05,0.1686573627916274,0.04133259710227728
10.0,14.67,2.2,0.167987331733323,0.043976652716689206
4.91,14.74,5.32,0.08277405397525785,0.021777142263845688
10.0,336.76,4.34,0.15955838049877,-0.06851870415919684
4.85,87.09,10.73,0.0042922396673436254,0.08443839253687449
10.0,352.09,1.71,0.1719959950570462,-0.02389701427756895
6.79,11.87,3.51,0.1157025137247581,0.02431907885015425
10.0,0.78,0.2,0.17363208687319975,0.0023638982853364525
7.95,332.83,4.92,0.12304726444803095,-0.06315628185106105
10.0,359.42,0.44,0.1736392805920031,-0.0017577947938868974
10.0,0.43,0.27,0.173643287430662,0.001303202715734935
10.0,354.11,1.36,0.17273144424849912,-0.017819589638188634
10.0,1.68,0.05,0.17357353581307747,0.005090900941102345
10.0,2.38,0.07,0.1734983864201136,0.007211069037441676
10.0,354.76,1.25,0.17292248152059797,-0.015858908909639872
10.0,358.03,0.68,0.17354554523105561,-0.005969366591308811
10.0,353.91,1.4,0.17266818993364116,-0.018422426335470147
10.0,356.12,1.01,0.1732501690748687,-0.011750256277001657
10.0,5.45,0.61,0.17286319422686344,0.016492594966574764
10.0,15.09,2.28,0.16766045558059176,0.04520687161875083
10.0,4.73,0.48,0.17305679228186233,0.014319086987589547
10.0,0.02,0.34,0.17364816708767847,6.061464757656854e-05
10.0,17.13,2.63,0.16594495777011564,0.05114646222096242
8.97,53.56,8.28,0.09261185613670375,0.12543223589865712
10.0,334.21,4.77,0.15635190228219803,-0.07554979986594142
10.0,4.29,0.4,0.17316165100040853,0.012989697065694762
10.0,5.07,0.54,0.1729687746254363,0.015345768524933015
10.0,2.28,0.06,0.17351070785036612,0.0069082463991016335
7.28,11.17,3.04,0.12431790315349833,0.02454796996103899
10.0,3.07,0.19,0.1733989663194276,0.009299897117700365
9.46,6.21,0.9,0.1633945661246211,0.01777918501942793
10.0,3.18,0.21,0.17338079224667438,0.009632781891091615
10.0,352.48,1.64,0.1721546711469187,-0.022725730116809745
10.0,359.77,0.38,0.17364677856273658,-0.0006970665891640798
10.0,357.68,0.74,0.17350584270144415,-0.0070293780313423915
10.0,2.49,0.09,0.173484222423698,0.007544148533180642
10.0,354.43,1.31,0.17282827311072185,-0.01685460235696883
10.0,353.81,1.41,0.17263577376176348,-0.018723760966296868
10.0,352.64,1.62,0.1722174620265562,-0.0222448955982597
10.0,5.58,0.63,0.17282532879535922,0.016884766324168524
10.0,347.6,2.49,0.1695973613105372,-0.037288398243272625
10.0,1.46,0.09,0.173591803883698,0.004424390517295249
9.08,359.93,0.98,0.1578132674076781,-0.00019280537430036316
6.49,41.47,6.47,0.08469351985977744,0.07485147705562702
10.0,359.29,0.46,0.17363484533524787,-0.0021517649616882547
10.0,354.81,1.24,0.17293625518365777,-0.015707999557505944
10.0,357.58,0.76,0.1734933098641279,-0.007332191993906018
9.79,356.53,0.96,0.16972576819235982,-0.010291674889611049
4.15,34.81,6.89,0.059417592042578675,0.041311683836137286
9.18,3.86,0.88,0.1591746967002189,0.010739806108400222
10.0,7.72,1.0,0.17207429471975486,0.02332652361036126
9.98,2.04,0.02,0.17319456730549368,0.006169150599158012
10.0,358.75,0.56,0.17360685410302248,-0.0037881150322650907
10.0,20.17,3.15,0.16299897600824423,0.05987506515495095
9.0,23.52,3.67,0.1434380193429883,0.062428170399137325
10.0,3.46,0.26,0.1733316474447967,0.010479961885355457
10.0,352.68,1.61,0.17223294992374333,-0.02212465971740858
10.0,2.68,0.13,0.17345825125049477,0.008119401465996897
10.0,2.82,0.15,0.1734378940136837,0.008543215269675546
10.0,6.83,0.85,0.17241586181100296,0.0206509128857523
10.0,356.91,0.88,0.1733957094789285,-0.00936042420752555
10.0,359.44,0.44,0.17363988359941537,-0.0016971831448844674
10.0,354.81,1.24,0.17293625518365777,-0.015707999557505944
10.0,356.34,0.98,0.17329400955529808,-0.011084938398297672
10.0,2.73,0.13,0.17345109968894845,0.008270769235099236
3.32,5.05,6.69,0.057687709232776795,0.005097751823218987
9.18,0.91,0.84,0.15951648097351728,0.002533732953214236
10.0,9.61,1.33,0.17121135810185167,0.028988971419581486
10.0,350.49,1.99,0.17126169260622395,-0.028690107227005126
10.0,354.0,1.38,0.1726969147805622,-0.018151177160752683
7.43,358.74,2.61,0.1292835489563242,-0.002843552138864761
10.0,3.62,0.29,0.17330170607086917,0.010963953665164023
10.0,5.04,0.53,0.17297678594049415,0.015255200186895867
9.78,5.61,0.66,0.16905192076246853,0.016605475053743567
10.0,23.96,3.8,0.1586847736705798,0.07051831118342718
10.0,13.68,2.03,0.1687220797839947,0.04106761985322657
10.0,357.79,0.72,0.1735190183702057,-0.006696257976363772
10.0,354.19,1.35,0.17275615670686334,-0.017578393752543834
10.0,357.45,0.78,0.1734762270879116,-0.007725816616327758
8.99,21.52,3.36,0.14536898312393867,0.057320990308122224
6.77,2.21,3.23,0.11779635457691034,0.0045458693019995765
10.0,16.62,2.54,0.16639364163490866,0.04966734974326079
8.83,351.52,2.07,0.15182506056677147,-0.022636229493244238
10.0,8.65,1.16,0.17167301827053086,0.026116362781439903
7.88,10.19,2.47,0.1349362569761491,0.02425455222643149
10.0,347.9,2.44,0.16979027721640463,-0.036399881453409534
8.59,355.43,1.76,0.1488879066268008,-0.011900777648069568
10.0,352.56,1.63,0.17218623442967484,-0.022485334775690077
10.0,6.69,0.82,0.17246580675574874,0.020229560230873408
10.0,3.26,0.23,0.17336717334287133,0.009874857677385067
10.0,19.16,2.98,0.1640290640296228,0.056992593910188925
10.0,9.94,1.38,0.17104155476022342,0.02997459177789239
10.0,0.79,0.2,0.17363167165055132,0.0023942027652088292
10.0,1.44,0.09,0.1735933377114877,0.004363795278331583
8.85,354.93,1.63,0.15324623488018477,-0.013595987211457074
10.0,0.57,0.24,0.17363958474039135,0.001727488995696832
10.0,7.32,0.93,0.17223294992374333,0.02212465971740853
10.0,353.04,1.55,0.17236856261496036,-0.02104205857558363
10.0,357.39,0.79,0.17346804151417214,-0.00790747622716965
10.0,351.48,1.82,0.17173183247807058,-0.025726782168971285
10.0,6.62,0.81,0.17249039310645634,0.020018838453465977
9.05,15.14,2.37,0.15183665379914693,0.041082414110981236
10.0,356.26,0.99,0.1732783631437631,-0.011326891597607911
10.0,357.6,0.76,0.1734958587120928,-0.007271630958686809
10.0,10.49,1.48,0.17074594335118234,0.03161506660060411
9.63,20.41,3.15,0.15678302882487438,0.05833823619182994
10.0,345.99,2.76,0.16848275009425362,-0.042038702735968055
10.0,16.9,2.59,0.1661489352385678,0.050479906162115715
7.14,39.36,6.11,0.09610137513754949,0.07882626498704409
